uc_2024_id,uc_2025_id,lineage_status,agency_abbreviation,name_2024,name_2025,canonical_wave,category,diverged_fields,tag2024_is_generative_ai,tag2024_ai_sophistication,tag2024_deployment_scope,tag2024_entry_type,tag2025_is_generative_ai,tag2025_ai_sophistication,tag2025_deployment_scope,tag2025_entry_type
35358,135145,continued,USDA,Rangeland Analysis Platform,Rangeland Analysis Platform,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,bespoke_application
35359,135146,continued,USDA,Predictive Cropland Data Layer,Predictive Cropland Data Layer,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
35360,135147,continued,USDA,Dam Inspection Report Document Processing,Dam Inspection Report Document Processing,1,persistent_disagreement,ai_sophistication|entry_type,0,nlp_specific,bureau,product_deployment,0,computer_vision,bureau,custom_system
35361,135148,continued,USDA,Portfolio Approval and Management (PAM) Bot,Portfolio Approval and Management (PAM) Bot,3,expected_drift,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,general_llm,bureau,custom_system
35362,135149,continued,USDA,GIS Invasive Tree Extraction for Field Level Users,GIS Invasive Tree Extraction for Field Level Users,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,computer_vision,bureau,custom_system
35363,135150,continued,USDA,DISTRIB-II: Habitat Suitability of Eastern United States Tree,DISTRIB-II: Habitat Suitability of Eastern United States Tree,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
35364,135151,continued,USDA,FSA FLP Chatbot,FSA FLP Chatbot,1,persistent_disagreement,entry_type,1,general_llm,bureau,custom_system,1,general_llm,bureau,bespoke_application
35365,135152,continued,USDA,ROE Document Recognition - RoeDR,ROE Document Recognition - RoeDR,1,persistent_disagreement,ai_sophistication,0,classical_ml,bureau,custom_system,0,nlp_specific,bureau,custom_system
35366,135153,continued,USDA,IRIS,IRIS,1,aligned,,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,custom_system
35367,135154,continued,USDA,Ticket Resolution Categorization (Incident/Change),Ticket Resolution Categorization (Incident/Change),1,aligned,,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,custom_system
35368,135155,continued,USDA,Ticket Templatization,Ticket Templatization,3,expected_drift,ai_sophistication|deployment_scope,0,predictive_analytics,pilot,custom_system,0,classical_ml,bureau,custom_system
35369,135156,renamed,USDA,File Rename Automation,File Rename,1,persistent_disagreement,ai_sophistication,0,classical_ml,bureau,custom_system,0,nlp_specific,bureau,custom_system
35370,135157,continued,USDA,Rapid Drafting of ARS Research Summaries,Rapid Drafting of ARS Research Summaries,3,aligned,,0,general_llm,bureau,custom_system,0,general_llm,bureau,custom_system
35371,135158,continued,USDA,DS Hub Geo-metadata generation,DS Hub Geo-metadata generation,1,aligned,,1,general_llm,bureau,custom_system,1,general_llm,bureau,custom_system
35372,135159,continued,USDA,Dynamic Soils Hub,Dynamic Soils Hub,1,persistent_disagreement,ai_sophistication,0,classical_ml,bureau,custom_system,0,computer_vision,bureau,custom_system
35373,135160,continued,USDA,Cover Crop Mapping,Cover Crop Mapping,1,aligned,,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,custom_system
35374,135161,continued,USDA,Planting Date Detection,Planting Date Detection,1,aligned,,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,custom_system
35375,135162,continued,USDA,Acreage and Crop Type Validation,Acreage and Crop Type Validation,1,persistent_disagreement,ai_sophistication,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,custom_system
35376,135163,renamed,USDA,U.S. Poultry Operations and Populations Dataset,US Poultry and Operations Dataset,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
35377,135164,continued,USDA,Equine Operations and Populations Dataset for the U.S.,Equine Operations and Populations Dataset for the U.S.,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,bespoke_application
35378,135165,renamed,USDA,NASS - Naggle 2.0 Automated Editing Tool,NASS Automated Editing Tool,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
35379,135166,continued,USDA,County-level remotely-sensed corn and soybean yield estimation,County-Level Remotely-Sensed Corn and Soybean Yield Estimation,1,aligned,,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,custom_system
35380,135167,renamed,USDA,NASSportal Intranet Bot,NASSportal Intranet Agent,3,expected_drift,ai_sophistication|entry_type,1,general_llm,bureau,custom_system,1,agentic,bureau,bespoke_application
35381,135168,continued,USDA,XyloTron/XyloPhone Wood Identification System,XyloTron/XyloPhone Wood Identification System,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,computer_vision,bureau,custom_system
35382,135169,continued,USDA,Incident Invoice Document Understanding,Incident Invoice Document Understanding,3,expected_drift,is_generative_ai|entry_type,0,classical_ml,bureau,custom_system,1,classical_ml,bureau,bespoke_application
35383,135170,continued,USDA,Forest disease detection and screening,Forest disease detection and screening,1,persistent_disagreement,ai_sophistication,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,custom_system
35384,135171,continued,USDA,Use of LLMs for data extraction,Use of LLMs for data extraction,3,expected_drift,is_generative_ai|ai_sophistication,0,classical_ml,bureau,custom_system,1,general_llm,bureau,custom_system
35385,135172,continued,USDA,IPWG Application Survey Analysis,IPWG Application Survey Analysis,3,aligned,,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,custom_system
35386,135173,renamed,USDA,Fire Resilent Landscapes,Fire Resilient Landscapes,1,persistent_disagreement,ai_sophistication,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,custom_system
35387,135174,continued,USDA,PC Rasterize,PC Rasterize,1,persistent_disagreement,ai_sophistication,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,custom_system
35388,135175,continued,USDA,Spread and Balance Sample Design,Spread and Balance Sample Design,1,aligned,,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,custom_system
35389,135176,continued,USDA,"Regression, Classification, Clustering with Hilbert Curves","Regression, Classification, Clustering with Hilbert Curves",1,persistent_disagreement,ai_sophistication,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,custom_system
35390,135177,continued,USDA,"The Big Data, Mapping, and Analytics Platform (BIGMAP) Project","The Big Data, Mapping, and Analytics Platform (BIGMAP) Project",1,persistent_disagreement,ai_sophistication|entry_type,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,bespoke_application
35391,135178,continued,USDA,BirdNET to detect bird vocalizations for research and species monitoring,BirdNET to detect bird vocalizations for research and species monitoring,1,persistent_disagreement,ai_sophistication,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,custom_system
35393,135179,continued,USDA,Predictive flood modeling,Predictive flood modeling,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
35394,135180,continued,USDA,FuelCast,FuelCast,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
35395,135181,continued,USDA,R1 Forest Vegetation Modeling,R1 Forest Vegetation Modeling,1,persistent_disagreement,ai_sophistication,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,custom_system
35396,135182,continued,USDA,ESRI Support Chat Bot,ESRI Support Chat Bot,1,aligned,,1,general_llm,bureau,product_deployment,1,general_llm,bureau,product_deployment
35397,135183,continued,USDA,Wildlife deterrent system,Wildlife Deterrent System,1,persistent_disagreement,entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,bespoke_application
35398,135184,continued,USDA,The Lost Meadows Model,The Lost Meadows Model,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
35399,135185,renamed,USDA,Markov random fields,Markov random fields for mixed forests,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
35400,135186,continued,USDA,AI for regional forest mapping and monitoring,AI for regional forest mapping and monitoring,1,persistent_disagreement,entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,bespoke_application
35401,135187,continued,USDA,IOL Focus Group and Survey Sensemaking,IOL Focus Group and Survey Sensemaking,3,expected_drift,is_generative_ai|ai_sophistication|entry_type,0,nlp_specific,bureau,custom_system,1,general_llm,bureau,product_feature
35402,135188,continued,USDA,Esri ArcGIS Pro Deep Learning Modules,Esri ArcGIS Pro Deep Learning Modules,3,expected_drift,is_generative_ai|entry_type,0,computer_vision,bureau,product_deployment,1,computer_vision,bureau,custom_system
35404,135189,continued,USDA,QUIC-Fire processing and analysis,QUIC-Fire processing and analysis,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
35405,135190,continued,USDA,Analysis of prescribed fire turbulence data,Analysis of prescribed fire turbulence data,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
35410,132092,continued,CFTC,Anomaly Detection for Data Quality,Anomaly Detection for Data Quality,1,persistent_disagreement,ai_sophistication|deployment_scope,0,predictive_analytics,office,custom_system,0,classical_ml,bureau,custom_system
35412,132093,continued,CFTC,Stress Testing Scenarios with Deep Learning,Stress Testing Scenarios with Deep Learning,1,persistent_disagreement,ai_sophistication|deployment_scope,0,predictive_analytics,office,custom_system,0,classical_ml,bureau,custom_system
35413,132094,continued,CFTC,MPD Entity Risk Modeling,MPD Entity Risk Modeling,1,persistent_disagreement,ai_sophistication|deployment_scope,0,predictive_analytics,office,custom_system,0,classical_ml,bureau,custom_system
35424,133659,renamed,FDIC,Invoice and Contract Data Extraction,Data Extraction from Contract PDF Files,3,expected_drift,ai_sophistication,0,nlp_specific,office,custom_system,0,general_llm,office,custom_system
35426,133612,continued,FDIC,Plain Language Policy Assistant,Plain Language Policy Assistant,1,persistent_disagreement,deployment_scope|entry_type,1,general_llm,office,bespoke_application,1,general_llm,bureau,custom_system
35427,133613,continued,FDIC,Knowledge Article Generation,Knowledge Article Generation,3,expected_drift,deployment_scope,0,general_llm,office,custom_system,0,general_llm,bureau,custom_system
35430,133614,continued,FDIC,Immersive Learning,Immersive Learning,1,persistent_disagreement,deployment_scope|entry_type,1,general_llm,office,generic_use_pattern,1,general_llm,bureau,custom_system
35432,133615,continued,FDIC,Student Monitoring,Student Monitoring,1,persistent_disagreement,ai_sophistication|deployment_scope|entry_type,0,predictive_analytics,office,generic_use_pattern,0,classical_ml,bureau,custom_system
35433,133616,continued,FDIC,Plagiarism Detection,Plagiarism Detection,1,persistent_disagreement,ai_sophistication|deployment_scope|entry_type,0,nlp_specific,office,generic_use_pattern,0,classical_ml,bureau,custom_system
35434,133617,continued,FDIC,Student Outcome Projection,Student Outcome Projection,1,persistent_disagreement,ai_sophistication|deployment_scope|entry_type,0,predictive_analytics,office,generic_use_pattern,0,classical_ml,bureau,custom_system
35435,133618,continued,FDIC,Facilitating Status,Facilitating Status,1,persistent_disagreement,deployment_scope|entry_type,0,classical_ml,office,generic_use_pattern,0,classical_ml,bureau,custom_system
35436,133619,continued,FDIC,AI Assisted Data Collection,AI Assisted Data Collection,1,persistent_disagreement,ai_sophistication,0,nlp_specific,office,custom_system,0,computer_vision,office,custom_system
35437,133620,continued,FDIC,AI Assisted Time Management,AI Assisted Time Management,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,office,generic_use_pattern,0,classical_ml,office,custom_system
35438,133621,continued,FDIC,Compliance Risk Monitoring,Compliance Risk Monitoring,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,office,custom_system,0,classical_ml,office,custom_system
35440,133622,continued,FDIC,Pre-Examination Planning Monitoring,Pre-Examination Planning Monitoring,1,persistent_disagreement,ai_sophistication,0,nlp_specific,office,custom_system,0,computer_vision,office,custom_system
35442,133623,continued,FDIC,HMDA (Home Mortgage Disclosure Act) Outlier Screen,HMDA (Home Mortgage Disclosure Act) Outlier Screen,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,office,custom_system,0,classical_ml,office,custom_system
35443,133624,continued,FDIC,FDIC Deposit Insurance Misrepresentation,FDIC Deposit Insurance Misrepresentation,1,persistent_disagreement,ai_sophistication|entry_type,0,nlp_specific,office,custom_system,0,classical_ml,office,product_deployment
35445,133625,continued,FDIC,Financial Well-Being Project,Financial Well-being Project,1,aligned,,0,classical_ml,office,custom_system,0,classical_ml,office,custom_system
35446,133626,continued,FDIC,Generative Artificial Intelligence (AI) for Legal Research,Generative Artificial Intelligence (AI) for Legal Research,1,aligned,,1,general_llm,office,product_deployment,1,general_llm,office,product_deployment
35451,133627,continued,FDIC,Automatically-Scored Writing Assessment (AWA),Automatically-Scored Writing Assessment (AWA),1,persistent_disagreement,ai_sophistication|entry_type,0,nlp_specific,office,product_deployment,0,classical_ml,office,bespoke_application
35453,133628,continued,FDIC,FDIC Predictive Budget Analysis,FDIC Predictive Budget Analysis,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,office,generic_use_pattern,0,classical_ml,office,custom_system
35455,133629,continued,FDIC,Goals and Workload Assumptions,Goals and Workload Assumptions,3,aligned,,0,classical_ml,office,custom_system,0,classical_ml,office,custom_system
35456,133630,continued,FDIC,CFOO Admin Chatbot,CFOO Admin Chatbot,1,aligned,,1,general_llm,office,custom_system,1,general_llm,office,custom_system
35457,133631,continued,FDIC,CFOO Travel Chatbot,CFOO Travel Chatbot,1,aligned,,1,general_llm,office,custom_system,1,general_llm,office,custom_system
35458,133632,continued,FDIC,CFOO Transactional Data Analysis,CFOO Transactional Data Analysis,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,office,generic_use_pattern,0,classical_ml,office,custom_system
35459,133633,continued,FDIC,FDIC Staffing Model,FDIC Staffing Model,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,office,generic_use_pattern,0,classical_ml,office,custom_system
35460,133634,continued,FDIC,FDIC Financial Audit Report,FDIC Financial Audit Report,3,aligned,,0,classical_ml,office,custom_system,0,classical_ml,office,custom_system
35461,133635,continued,FDIC,Risk Identification and Response,Risk Identification and Response,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,office,generic_use_pattern,0,classical_ml,office,custom_system
35463,133636,continued,FDIC,FDIC Investment Portfolio Management,FDIC Investment Portfolio Management,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,office,generic_use_pattern,0,classical_ml,office,custom_system
35464,133637,continued,FDIC,Analytics on Loan Data,Analytics on Loan Data,3,expected_drift,is_generative_ai|ai_sophistication,1,general_llm,office,custom_system,0,classical_ml,office,custom_system
35465,133638,continued,FDIC,Analytics on Securities Data,Analytics on Securities Data,3,expected_drift,is_generative_ai|ai_sophistication,1,general_llm,office,custom_system,0,classical_ml,office,custom_system
35466,133639,continued,FDIC,Business Data Extraction from Loan Files,Business Data Extraction from Loan Files,3,expected_drift,is_generative_ai|ai_sophistication,1,general_llm,office,custom_system,0,classical_ml,office,custom_system
35467,133640,continued,FDIC,Data Extraction from Security Prospectus,Data Extraction from Security Prospectus,3,expected_drift,is_generative_ai|ai_sophistication,1,general_llm,office,custom_system,0,classical_ml,office,custom_system
35468,133652,renamed,FDIC,Deposit Insurance Determination,Provisional Holds Model,3,expected_drift,is_generative_ai|ai_sophistication,1,general_llm,office,custom_system,0,classical_ml,office,custom_system
35469,133641,continued,FDIC,Initial Deposit File Analysis,Initial Deposit File Analysis,1,persistent_disagreement,ai_sophistication,0,nlp_specific,office,custom_system,0,classical_ml,office,custom_system
35470,133642,continued,FDIC,Owned Real Estate (ORE) Property Appraisal,Owned Real Estate (ORE) Property Appraisal,3,expected_drift,is_generative_ai|ai_sophistication,1,general_llm,office,custom_system,0,classical_ml,office,custom_system
35471,133643,continued,FDIC,Trust Document Entity Extraction,Trust Document Entity Extraction,1,persistent_disagreement,entry_type,0,nlp_specific,office,custom_system,0,nlp_specific,office,bespoke_application
35472,133644,continued,FDIC,Trust Document Entity Extraction - LLM,Trust Document Entity Extraction - LLM,1,persistent_disagreement,ai_sophistication|entry_type,1,general_llm,office,bespoke_application,1,agentic,office,custom_system
35474,133645,continued,FDIC,Extracting IT information,Extracting IT Information,1,aligned,,0,nlp_specific,office,custom_system,0,nlp_specific,office,custom_system
35475,133646,continued,FDIC,Transcribing Structured Interviews,Transcribing Structured Interviews,3,expected_drift,deployment_scope,0,classical_ml,pilot,custom_system,0,classical_ml,office,custom_system
35476,133647,continued,FDIC,New Offsite Models,New Offsite Models,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,office,custom_system,0,classical_ml,office,custom_system
35479,133662,renamed,FERC,Leverage AI in the Rulemaking Process Use Case,Summarization & Policy Analysis for Regulatory Comments (originally Leverage AI in the Rulemaking Process Use Case),3,expected_drift,deployment_scope,0,nlp_specific,department,bespoke_application,0,nlp_specific,enterprise_wide,bespoke_application
35480,133663,continued,FERC,Improve Safety Inspections Use Case,Improve Safety Inspections Use Case,3,expected_drift,deployment_scope,0,computer_vision,bureau,bespoke_application,0,computer_vision,enterprise_wide,bespoke_application
35481,133664,continued,FERC,Enhance Market Surveillance and Fraud Detection Use Case,Enhance Market Surveillance and Fraud Detection Use Case,1,persistent_disagreement,ai_sophistication|deployment_scope,0,predictive_analytics,department,bespoke_application,0,classical_ml,enterprise_wide,bespoke_application
35482,133665,continued,FERC,Support Interconnection Request Responses Use Case,Support Interconnection Request Responses Use Case,3,expected_drift,deployment_scope,0,classical_ml,department,bespoke_application,0,classical_ml,enterprise_wide,bespoke_application
35483,133668,continued,FHFA,LexisNexis,LexisNexis,1,persistent_disagreement,deployment_scope,1,general_llm,office,product_deployment,1,general_llm,bureau,product_deployment
35484,133669,continued,FHFA,Neural Networks for FHFA Modeling Analytics Platform (FMAP),Neural Networks for FHFA Modeling Analytics Platform (FMAP),1,persistent_disagreement,ai_sophistication|deployment_scope|entry_type,0,predictive_analytics,office,custom_system,0,classical_ml,bureau,bespoke_application
35485,133670,continued,FHFA,Phishing Email Identification,Phishing Email Identification,3,expected_drift,deployment_scope,0,classical_ml,enterprise_wide,product_deployment,0,classical_ml,bureau,product_deployment
35486,133671,continued,FHFA,WestLaw,WestLaw,1,persistent_disagreement,deployment_scope,1,general_llm,office,product_deployment,1,general_llm,bureau,product_deployment
35487,133672,continued,FHFA,Public Comments Summarization and Topic Classifications Pilot Project,Public Comments Summarization and Topic Classifications Pilot Project,1,persistent_disagreement,ai_sophistication|deployment_scope,0,nlp_specific,office,custom_system,0,classical_ml,bureau,custom_system
35488,133673,continued,FHFA,Virtual Acquisition Office (VAO) Ally,Virtual Acquisition Office (VAO) Ally,3,expected_drift,deployment_scope,0,general_llm,office,product_deployment,0,general_llm,bureau,product_deployment
35489,133674,continued,FHFA,"Analytics,, Search, Queries and LLM integration for data management on Oracle","Analytics,, Search, Queries and LLM integration for data management on Oracle",3,expected_drift,deployment_scope|entry_type,1,general_llm,enterprise_wide,product_feature,1,general_llm,bureau,product_deployment
35490,133675,continued,FHFA,Python modules to support AI/ML,Python modules to support AI/ML,3,expected_drift,deployment_scope|entry_type,0,classical_ml,enterprise_wide,generic_use_pattern,0,classical_ml,bureau,custom_system
35491,133676,continued,FHFA,R modules to support AI/ML,R modules to support AI/ML,3,expected_drift,deployment_scope|entry_type,0,classical_ml,enterprise_wide,generic_use_pattern,0,classical_ml,bureau,custom_system
35492,133677,continued,FHFA,Security and network monitoring using Cisco Identify Services engine,Security and network monitoring using Cisco Identify Services engine,3,expected_drift,deployment_scope|entry_type,0,classical_ml,enterprise_wide,product_feature,0,classical_ml,bureau,product_deployment
35494,133678,continued,FHFA,Virtual Desktop using Citrix,Virtual Desktop using Citrix,3,expected_drift,deployment_scope|entry_type,0,classical_ml,enterprise_wide,product_feature,0,classical_ml,bureau,product_deployment
35495,133679,continued,FHFA,"Analytics, Indexing, and Anomaly Detection for Data Management on SQL Server","Analytics, Indexing, and Anomaly Detection for Data Management on SQL Server",3,expected_drift,ai_sophistication|deployment_scope|entry_type,0,predictive_analytics,enterprise_wide,product_feature,0,classical_ml,bureau,product_deployment
35496,133680,continued,FHFA,Workflow automation and predictive analytics using ServiceNow,Workflow automation and predictive analytics using ServiceNow,3,expected_drift,is_generative_ai|ai_sophistication|deployment_scope|entry_type,0,predictive_analytics,enterprise_wide,product_feature,1,agentic,bureau,product_deployment
35497,133681,continued,FHFA,Security and Compliance in file sharing and collaboration using Kiteworks,Security and Compliance in file sharing and collaboration using Kiteworks,3,expected_drift,deployment_scope|entry_type,0,classical_ml,enterprise_wide,product_feature,0,classical_ml,bureau,product_deployment
35498,133682,continued,FHFA,"Network monitoring, anomaly detection through Whats Up Gold and Flowmon integration","Network monitoring, anomaly detection through Whats Up Gold and Flowmon integration",3,expected_drift,deployment_scope|entry_type,0,classical_ml,enterprise_wide,product_feature,0,classical_ml,bureau,product_deployment
35499,133683,continued,FHFA,Mathematical formula transcription using Commonlook Online,Mathematical formula transcription using Commonlook Online,3,expected_drift,ai_sophistication|deployment_scope|entry_type,0,nlp_specific,office,product_feature,0,general_llm,bureau,product_deployment
35501,133684,continued,FRB,Economic Trend Modeling,Economic Trend Modeling,1,aligned,,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,custom_system
35503,133685,continued,FRB,PDF Optical Character Recognition (Text),PDF Optical Character Recognition (Text),1,persistent_disagreement,ai_sophistication|deployment_scope,0,computer_vision,bureau,custom_system,0,classical_ml,office,custom_system
35504,133686,continued,FRB,PDF Optical Character Recognition (Images),PDF Optical Character Recognition (Images),1,persistent_disagreement,deployment_scope,0,computer_vision,bureau,custom_system,0,computer_vision,office,custom_system
35505,133687,continued,FRB,Stock Market Analysis,Stock Market Analysis,1,persistent_disagreement,ai_sophistication|deployment_scope,0,predictive_analytics,bureau,custom_system,0,nlp_specific,office,custom_system
35506,133721,renamed,FRB,Earnings Calls Search Tool,Monitoring Earnings Conference Calls,1,aligned,,1,general_llm,bureau,custom_system,1,general_llm,bureau,custom_system
35509,133688,continued,FRB,Commercial Real Estate Index,Commercial Real Estate Index,1,persistent_disagreement,deployment_scope,0,classical_ml,bureau,custom_system,0,classical_ml,office,custom_system
35510,133689,continued,FRB,Variable Optimization,Variable Optimization,1,persistent_disagreement,ai_sophistication|deployment_scope,0,predictive_analytics,bureau,custom_system,0,classical_ml,office,custom_system
35511,133690,continued,FRB,Credit Fragment Analysis,Credit Fragment Analysis,1,persistent_disagreement,deployment_scope|entry_type,0,classical_ml,bureau,bespoke_application,0,classical_ml,office,custom_system
35513,133691,continued,FRB,Proposals and Public Comments,Proposals and Public Comments,1,persistent_disagreement,deployment_scope,0,nlp_specific,office,custom_system,0,nlp_specific,bureau,custom_system
35516,133692,continued,FRB,Manufacturer Sentiment Analysis,Manufacturer Sentiment Analysis,1,persistent_disagreement,deployment_scope,0,nlp_specific,bureau,custom_system,0,nlp_specific,office,custom_system
35517,133693,continued,FRB,Supply Chain Estimations,Supply Chain Estimations,1,persistent_disagreement,ai_sophistication|deployment_scope,0,predictive_analytics,bureau,custom_system,0,nlp_specific,office,custom_system
35521,133694,continued,FRB,Body Worn Cameras Data Management System,Body Worn Cameras Data Management System,3,expected_drift,is_generative_ai|ai_sophistication|deployment_scope|entry_type,0,computer_vision,office,custom_system,1,general_llm,bureau,product_deployment
35522,133695,continued,FRB,Market Fund Portfolio,Market Fund Portfolio,1,persistent_disagreement,ai_sophistication|deployment_scope,0,classical_ml,bureau,custom_system,0,nlp_specific,office,custom_system
35524,133696,continued,FRB,Sentiment Analysis of Earnings Transcripts,Sentiment Analysis of Earnings Transcripts,1,aligned,,0,nlp_specific,bureau,custom_system,0,nlp_specific,bureau,custom_system
35525,133697,continued,FRB,Anomaly Detection,Anomaly Detection,1,persistent_disagreement,ai_sophistication|deployment_scope,0,predictive_analytics,bureau,custom_system,0,nlp_specific,office,custom_system
35526,133698,continued,FRB,Consumer Complaints Explorer,Consumer Complaints Explorer,1,aligned,,0,nlp_specific,bureau,custom_system,0,nlp_specific,bureau,custom_system
35528,133699,continued,FRB,Regulatory Data Analysis,Regulatory Data Analysis,1,persistent_disagreement,deployment_scope,0,classical_ml,bureau,custom_system,0,classical_ml,office,custom_system
35529,133700,continued,FRB,Decision Tree for Deposits Data,Decision Tree for Deposits Data,1,persistent_disagreement,deployment_scope,0,classical_ml,bureau,custom_system,0,classical_ml,office,custom_system
35531,133701,continued,FRB,Novel Activities Call Report Classification,Novel Activities Call Report Classification,1,persistent_disagreement,deployment_scope,0,classical_ml,bureau,custom_system,0,classical_ml,office,custom_system
35532,133702,continued,FRB,Financial News Processing,Financial News Processing,1,persistent_disagreement,ai_sophistication|deployment_scope,0,classical_ml,bureau,custom_system,0,nlp_specific,office,custom_system
35533,133703,renamed,FRB,Bank Exam Quality Control,Bank Exam Quality Control – Model 1,1,persistent_disagreement,deployment_scope,0,nlp_specific,bureau,custom_system,0,nlp_specific,office,custom_system
35534,133704,continued,FRB,Document Summarization Statistics,Document Summarization Statistics,3,expected_drift,deployment_scope,0,nlp_specific,bureau,custom_system,0,nlp_specific,office,custom_system
35535,133705,continued,FRB,Writing Quality Analysis Model,Writing Quality Analysis Model,1,persistent_disagreement,deployment_scope,0,nlp_specific,bureau,custom_system,0,nlp_specific,office,custom_system
35536,133706,continued,FRB,Comment Review System,Comment Review System,3,expected_drift,deployment_scope,0,nlp_specific,bureau,custom_system,0,nlp_specific,office,custom_system
35537,133707,continued,FRB,Trading Desk Grouping,Trading Desk Grouping,1,persistent_disagreement,ai_sophistication|deployment_scope,0,classical_ml,bureau,custom_system,0,nlp_specific,office,custom_system
35541,133708,continued,FRB,Threshold Monitoring,Threshold Monitoring,1,persistent_disagreement,deployment_scope,0,classical_ml,bureau,custom_system,0,classical_ml,office,custom_system
35542,133709,continued,FRB,Supply and Demand Tool,Supply and Demand Tool,1,persistent_disagreement,deployment_scope,0,classical_ml,bureau,custom_system,0,classical_ml,office,custom_system
35543,133710,continued,FRB,Outlier Detection,Outlier Detection,1,persistent_disagreement,deployment_scope,0,classical_ml,bureau,custom_system,0,classical_ml,office,custom_system
35544,133711,continued,FRB,Earnings Call Topic Model,Earnings Call Topic Model,1,persistent_disagreement,ai_sophistication|deployment_scope,0,classical_ml,bureau,custom_system,0,nlp_specific,office,custom_system
35545,133712,continued,FRB,Bank Performance Monitoring,Bank Performance Monitoring,1,persistent_disagreement,deployment_scope,0,classical_ml,bureau,custom_system,0,classical_ml,office,custom_system
35547,133713,renamed,FRB,Bank Exam Quality Control,Bank Exam Quality Control – Model 2,1,persistent_disagreement,deployment_scope,0,nlp_specific,bureau,custom_system,0,nlp_specific,office,custom_system
35549,133714,renamed,FRB,Risk Rating Model- Community Banks,Risk Rating Model – Community Banks,1,persistent_disagreement,ai_sophistication|deployment_scope,0,predictive_analytics,bureau,custom_system,0,classical_ml,office,custom_system
35550,133715,continued,FRB,Risk Rating Model,Risk Rating Model,1,persistent_disagreement,ai_sophistication|deployment_scope,0,predictive_analytics,bureau,custom_system,0,classical_ml,office,custom_system
35551,133728,continued,FTC,Automatic PSC Classification,Automatic PSC Classification,1,persistent_disagreement,ai_sophistication|entry_type,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,bespoke_application
35552,133729,continued,FTC,Group Duplicate Complaints,Group Duplicate Complaints,1,persistent_disagreement,ai_sophistication|entry_type,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,bespoke_application
35553,133730,continued,FTC,Chatbot,Chatbot,3,expected_drift,is_generative_ai|ai_sophistication,0,nlp_specific,bureau,bespoke_application,1,general_llm,bureau,bespoke_application
