uc_2024_id,uc_2025_id,lineage_status,agency_abbreviation,bureau,name_2024,purpose_benefits,outputs,commercial_ai,dev_method,dev_stage,name_2025,problem_statement_2025,expected_benefits_2025,system_outputs_2025,ai_classification_2025,vendor_name_2025,system_name_2025,bureau_2025,entry_type_2025,is_generative_ai_2025,ai_sophistication_2025,deployment_scope_2025,scope_detail_2025,is_enterprise_wide_2025,is_general_llm_access_2025,is_coding_tool_2025,is_cots_commercial_2025,tool_product_name_2025,tool_vendor_2025,is_microsoft_copilot_2025,is_openai_2025,is_anthropic_2025,is_google_2025,is_github_copilot_2025,is_aws_ai_2025,architecture_type_2025,use_type_2025,is_public_facing_2025,entry_type_2024,is_generative_ai_2024,ai_sophistication_2024,deployment_scope_2024,scope_detail_2024,is_enterprise_wide_2024,is_general_llm_access_2024,is_coding_tool_2024,is_cots_commercial_2024,tool_product_name_2024,tool_vendor_2024,is_microsoft_copilot_2024,is_openai_2024,is_anthropic_2024,is_google_2024,is_github_copilot_2024,is_aws_ai_2024,architecture_type_2024,use_type_2024,is_public_facing_2024,confidence_2024,reasoning_2024,tagged_by_agent_2024
35048,134724,continued,NSF,OD/OIA,Hand-written text extraction using Textract for the Public Engagement with Science Initiative,"We propose using a Commercial Off the Shelf AWS product, Textract, as a character recognition tool Handwritten text will be an open format question for science and engineering and some optional check boxes for demographic and other data questions.",to convert handwritten text into machine-encoded text for a postcard.,Digitizing text from scanned documents or smart forms for archival purposes using AI.,,Operation and Maintenance,Hand-written text extraction using Textract for the Public Engagement with Science Initiative,"We propose using a Commercial Off the Shelf AWS product, Textract, as a character recognition tool to convert handwritten text into machine-encoded text for a postcard. Handwritten text will be an open format question for science and engineering and some optional check boxes for demographic and other data questions.",,,,,,OIA,product_deployment,0,classical_ml,bureau,OIA,0,0,0,1,AWS Textract,Amazon,0,0,0,0,0,1,inference_only,mission_critical,0,product_deployment,0,computer_vision,office,OD/OIA,0,,,1,Textract,AWS,,,,,,1,inference_only,research,,high,"Names 'AWS product, Textract, as a character recognition tool' — COTS OCR.",wave1-F
35050,134740,continued,OPM,HRS/HRSES/Federal Classification Center,USA Class,"The purpose of this project is to build an application to help managers and HR specialists (classifiers) improve the quality and speed the development of position descriptions (PDs). Developing a PD can be a lengthy process that requires significant back-and-forth between managers and classifiers. The length of time required to develop a PD is often cited as a major pain point and bottleneck in federal hiring, workforce planning, organizational design, and performance management processes. To address the challenge today, managers will simply copy whole PDs or significant sections of PDs which weakens the accuracy of the new PD. Agencies have also turned to the use of “standard” PDs which tend to be too generic to be effective for use in recruitment and performance.

This project seeks to solve the “blank-page-syndrome” by suggesting draft major duties, factor evaluation statements, and other elements of the PD for managers and classifiers to use to develop PDs that meet classification standards.

This project is expected to significantly decrease the time required to develop PDs, leading to a decrease in time to hire and other related HR processes. A decrease in the time to hire means agencies can be more competitive in attracting top talent to their organizations, enhancing their ability to meet their missions. A decrease in the time required to develop position descriptions is also expected to lead to cost savings for agencies – freeing up manager and HR specialist time for other tasks. Additionally, the streamlined generation of PDs will enable agencies to move away from “standard” PD processes which will allow for better organizational design and workforce planning outcomes. The project is expected to also lead to higher-quality PDs that adhere to classification standards. This will improve position and performance management and talent acquisition in agencies, ensuring organizations are structured and staffed appropriately to meet their missions.","USA Class will provide draft PD content generated through large language models (LLMs) and informed by a PD library curated by OPM experts and user responses to prompt questions about the position’s purpose, regular and recurring work, and knowledge required. The questions are intended to be straightforward and easily answered by the manager in a few minutes. The application will then send this information in a prompt to the LLM and generates suggested major duty titles and work tasks. The user (manager or classifier) can edit the draft content suggested by the system and makes the decision whether to include it in the PD or not. Future iterations will include a certification by a classifier and others that they accept/approve the final content of the full PD.",,Developed with both contracting and in-house resources.,Acquisition and/or Development,USA Class,AI-powered classification tool for building federal position descriptions,,,,,,Human Resources,custom_system,0,classical_ml,bureau,Human Resources,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,bespoke_application,1,general_llm,bureau,HRS/HRSES,0,,,,,,,,,,,,rag_pipeline,administrative,,high,'USA Class will provide draft PD content generated through large language models (LLMs)' — bespoke LLM app.,wave1-F
35052,134835,continued,SSA,"Office of Analytics, Review, and Oversight",Insight,"This AI use case is decision support software used by hearings and appeals-level Disability Program adjudicators to help maximize the quality, speed, and consistency of their decision making.  The use case analyzes the free text of disability decisions and other case data to offer adjudicators real-time alerts on potential quality issues and case-specific reference information within a web application.  The use case increases decision quality and reduces human error.","Insight provides 43 Quality flags, when raised, indicating various inconsistencies, omissions, or Policy non-compliant conditions that exist in the disability decision.",None of the above.,Developed with both contracting and in-house resources.,Operation and Maintenance,Insight,"This AI use case is decision support software used by hearings and appeals-level Disability Program adjudicators to help maximize the quality, speed, and consistency of their decision making.  The use case analyzes the free text of disability decisions and other case data to offer adjudicators real-time alerts on potential quality issues and case-specific reference information within a web application.  The use case increases decision quality and reduces human error.",The use case increases decision quality and reduces human error.,"Insight provides 43 Quality flags, when raised, indicating various inconsistencies, omissions, or Policy non-compliant conditions that exist in the disability decision.",Classical/Predictive Machine Learning,,Insight,"Chief Information Officer, Disability Information Systems",custom_system,0,classical_ml,bureau,"Chief Information Officer, Disability Information Systems",0,0,0,0,,,0,0,0,0,0,0,custom_trained,it_operations,0,custom_system,0,nlp_specific,bureau,SSA OARO,,,,0,,,,,,,,,custom_trained,mission_critical,0,high,'Insight... decision support software used by hearings and appeals-level Disability... 43 Quality flags'.,wave1-E
35053,134836,continued,SSA,Office of the Chief Information Officer,Intelligent Medical Language Analysis Generation (IMAGEN),"This AI use case helps employees visualize, search, and more easily identify relevant clinical content in medical records.  The use case improves efficiency and accuracy of disability determinations/decisions.","Document annotations on medical records to aid in navigation such as identifying patient encounters, tests, dates, and other relevant information. Possible impairment and SSA Medical Listing Codes are also identified.",Searching for information using AI.,Developed with both contracting and in-house resources.,Operation and Maintenance,Intelligent Medical Language Analysis Generation (IMAGEN),"This AI use case helps employees visualize, search, and more easily identify relevant clinical content in medical records.  The use case improves efficiency and accuracy of disability determinations/decisions.",The use case improves efficiency and accuracy,"Document annotations on medical records to aid in navigation such as identifying patient encounters, tests, dates, and other relevant information. Possible impairment and SSA Medical Listing Codes are also identified.",Classical/Predictive Machine Learning,,IMAGEN,"Chief Information Officer, Disability Information Systems",custom_system,0,computer_vision,bureau,"Chief Information Officer, Disability Information Systems",0,0,0,0,Aretec SEARCH,Aretec,0,0,0,0,0,0,custom_trained,it_operations,0,custom_system,0,nlp_specific,bureau,SSA OCIO IMAGEN,,,,0,,,,,,,,,custom_trained,mission_critical,0,high,"'visualize, search, and more easily identify relevant clinical content in medical records'.",wave1-E
35054,134837,continued,SSA,Office of the Chief Information Officer,Duplicate Identification Process,"This AI use case identifies, flags, and marks duplicates, reducing the amount of time spent to review cases for hearings.","This AI use case identifies, flags, and marks duplicates, reducing the amount of time spent to review cases for hearings.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Duplicate Identification Process,"This AI use case identifies, flags, and marks duplicates, reducing the amount of time spent to review cases for hearings.",The use case improves efficiency and accuracy of disability determinations/decisions.,"This AI use case identifies, flags, and marks duplicates, reducing the amount of time spent to review cases for hearings.",Classical/Predictive Machine Learning,Hyperscience,DIP,Chief Information Officer,product_deployment,0,classical_ml,bureau,Chief Information Officer,0,0,0,1,,,0,0,0,0,0,0,unknown,it_operations,0,custom_system,0,classical_ml,bureau,SSA OCIO,,,,0,,,,,,,,,custom_trained,mission_critical,0,high,"'identifies, flags, and marks duplicates' for hearings.",wave1-E
35055,134838,continued,SSA,Office of the Chief Information Officer,Handwriting Recognition of Forms; Intelligent Document Processing Platform - Forms Classification and Data Extraction,"This AI use case classify, identify and extract structured, semi-structured forms containing printed and handwritten fields. The use case increases automation, reduces clerical errors and reduces customer wait times.",The output of extracted data fields on the form is represented in JSON format that can be available to downstream systems using API and through other integration mechanism such as queues.,None of the above.,Developed with contracting resources.,Operation and Maintenance,Handwriting Recognition of Forms; Intelligent Document Processing Platform - Forms Classification and Data Extraction,"This AI use case classify, identify and extract structured, semi-structured forms containing printed and handwritten fields. The use case increases automation, reduces clerical errors and reduces customer wait times.",The use case improves efficiency and accuracy,The output of extracted data fields on the form is represented in JSON format that can be available to downstream systems using API and through other integration mechanism such as queues.,Computer Vision,Hyperscience,Form Data Extraction,Chief Information Officer,product_deployment,0,computer_vision,bureau,Chief Information Officer,0,0,0,1,,,0,0,0,0,0,0,unknown,it_operations,0,custom_system,0,computer_vision,bureau,SSA OCIO,,,,0,,,,,,,,,custom_trained,mission_critical,0,high,"'classify, identify and extract structured, semi-structured forms containing printed and handwritten fields'.",wave1-E
35056,134839,continued,SSA,"Office of Analytics, Review, and Oversight",Modernized Development Worksheet (MDW),This AI use case reviews data during case development so it can be better categorized. The use case reduces processing time and customer wait times.,Labels and categorizes new or updated MDW requests,None of the above.,Developed in-house.,Operation and Maintenance,Modernized Development Worksheet (MDW),This AI use case reviews data during case development so it can be better categorized. The use case reduces processing time and customer wait times.,Reduce considerable workloads from the Processing Centers by eliminating the manual categorization of MDWs,Labels and categorizes new or updated MDW requests,Classical/Predictive Machine Learning,,MDW using Natural Language Processing (NLP),"Chief Information Officer, Analytics and Improvements",custom_system,0,classical_ml,bureau,"Chief Information Officer, Analytics and Improvements",0,0,0,0,,,0,0,0,0,0,0,custom_trained,it_operations,0,custom_system,0,classical_ml,bureau,SSA OARO MDW,,,,0,,,,,,,,,custom_trained,mission_critical,0,high,'reviews data during case development so it can be better categorized'.,wave1-E
35060,134841,continued,SSA,"Office of Analytics, Review, and Oversight",Continuing Disability Review Model,This AI use case identifies disability cases with the greatest likelihood of medical improvement and flag them for a continuing disability review to improve the accuracy of CDRs.,"The system outputs numerical scores for each disability case: the score represents the likelihood of medical improvements. The probabilities are binned according to low, medium, or high.",None of the above.,Developed in-house.,Operation and Maintenance,Continuing Disability Review Model,This AI use case identifies disability cases with the greatest likelihood of medical improvement and flag them for a continuing disability review to improve the accuracy of program administration.,Improving accurate claim processing: ensuring that only those who qualify for benefits remain on the rolls.,"The system outputs numerical scores for each case: the score represents the likelihood of medical improvement. The probabilities are binned according to low, medium, or high.",Classical/Predictive Machine Learning,,CDR,"Chief Information Officer, Analytics and Improvements",custom_system,0,classical_ml,bureau,"Chief Information Officer, Analytics and Improvements",0,0,0,0,,,0,0,0,0,0,0,custom_trained,it_operations,0,custom_system,0,predictive_analytics,bureau,SSA OARO,,,,0,,,,,,,,,custom_trained,mission_critical,0,high,'identifies disability cases with the greatest likelihood of medical improvement' for CDRs.,wave1-E
35062,134843,continued,SSA,"Office of Analytics, Review, and Oversight",Proactive Triage and Analysis of Hearings (PATH),This AI use case flags high likelihood favorable claims and refers them to human adjudicators for further review to determine eligibility for on-the-record hearing decisions.,The system outputs sorted case listings based on likelihood of favorable hearing decision.,None of the above.,Developed in-house.,Operation and Maintenance,Proactive Triage and Analysis of Hearings (PATH),This AI use case flags high likelihood favorable claims and refers them to human adjudicators for further review to determine eligibility for on-the-record hearing decisions.,"The use case improves case flow, speeds up eligibility decision, increases consistency and accuracy, and provides better service to the public.",The system outputs sorted case listings based on likelihood of favorable hearing decision.,Classical/Predictive Machine Learning,,PATH,"Chief Information Officer, Analytics and Improvements",custom_system,0,classical_ml,bureau,"Chief Information Officer, Analytics and Improvements",0,0,0,0,,,0,0,0,0,0,0,unknown,it_operations,0,custom_system,0,predictive_analytics,bureau,SSA OARO PATH,,,,0,,,,,,,,,custom_trained,mission_critical,0,high,'flags high likelihood favorable claims and refers them to human adjudicators'.,wave1-E
35063,134844,continued,SSA,Office of Retirement and Disability Policy,Quick Disability Determinations Model,Used to screen initial applications to identify cases where a favorable disability determination is highly likely and medical evidence is readily available to prioritize this workload and expedite case processing.,"System output consists of probability model scores for each separate scoring service, Scoring Service for Allowance and Scoring Service for Processing Time, and the overall QDD Score.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Quick Disability Determinations Model,Used to screen initial applications to identify cases where a favorable disability determination is highly likely and medical evidence is readily available to prioritize this workload and expedite case processing.,"QDD predictive model quickly identifies and prioritizes disability claims processing for individuals with severe, life-threatening, or life-altering conditions. This approach reduces processing times, improves access to benefits for those in urgent need, and allows the agency to allocate resources more efficiently, ultimately enhancing service delivery for the public.","System output consists of probability model scores for each separate scoring service, Scoring Service for Allowance and Scoring Service for Processing Time, and the overall QDD Score.",Classical/Predictive Machine Learning,IBM,eDIB (electronic disability),"Law and Policy, Disability Policy",product_deployment,0,classical_ml,bureau,"Law and Policy, Disability Policy",0,0,0,1,,,0,0,0,0,0,0,unknown,it_operations,0,custom_system,0,predictive_analytics,bureau,SSA ORDP QDD,,,,0,,,,,,,,,custom_trained,mission_critical,0,high,'screen initial applications to identify cases where a favorable disability determination is highly likely'.,wave1-E
35067,134848,continued,SSA,Office of the Chief Information Officer,PolicyNet Plain Language Search Engine,"Search will employ learning to rank functionality based on user entered thumbs up/thumbs down data (data capture began in FY24 - learning to rank will be implemented in FY25).  Users across all internal SSA components and offices may use the system to find relevant information on SSA policies, procedures or instructions. Learning to rank will help users find relevant results faster, which supports better customer service.","Based on the user thumbs up/thumbs down selections, search results will be ranked higher (or lower) within the results output.",Searching for information using AI.,Developed with contracting resources.,Operation and Maintenance,PolicyNet Plain Language Search Engine,"The system is designed to help users quickly find relevant information, improving efficiency and customer service. Ongoing enhancements and data analysis support more accurate and effective search results.","The system streamlines access to information for staff, enabling more efficient and accurate decision-making. This leads to improved service delivery and significant time savings, benefiting both agency operations and the public.","Intelligent search results enabled by the open-source Apache Solr search engine
Advanced Search features including tagging, auto complete, and Learning to rank, based on Upvote/downvote sentiment capture .",Classical/Predictive Machine Learning,,21st Century PolicyNet,Chief Information Officer,custom_system,0,classical_ml,bureau,Chief Information Officer,0,0,0,0,Aretec SEARCH,Aretec,0,0,0,0,0,0,custom_trained,administrative,0,custom_system,0,nlp_specific,bureau,SSA OCIO PolicyNet,,,,0,,,,,,,,,custom_trained,administrative,0,high,'employ learning to rank functionality based on user entered thumbs up/thumbs down'.,wave1-E
35068,134849,continued,SSA,Office of the Chief Information Officer,Speech to Text Video Transcription,Generate transcript from recorded audio of disability hearings,Transcript,Transcribing and summarizing a recorded meeting or interview using AI.,Developed with contracting resources.,Operation and Maintenance,Speech to Text Video Transcription,Generate transcript from recorded audio of disability hearings,"The Speech-to-Text Video Transcription solution improves efficiency and accuracy in disability hearings by auto-generating searchable transcripts, reducing manual work, and enabling faster, more informed decisions that benefit both the agency and the public.",Transcript,Natural Language Processing (NLP),Microsoft,Hearing Recording and Transcription,"Chief Information Officer, Disability Information Systems",product_deployment,0,nlp_specific,bureau,"Chief Information Officer, Disability Information Systems",0,0,0,1,,,0,0,0,0,0,0,unknown,it_operations,0,custom_system,0,nlp_specific,bureau,SSA OCIO,,,,0,,,,,,,,,unknown,administrative,0,high,'Generate transcript from recorded audio of disability hearings'.,wave1-E
35069,134850,continued,SSA,Office of Transformation,Customer Insight Tool,"Survey analysis tool that evaluates sentiment and categorization.
Current capabilities include: 
1. Machine Translation - using algorithms to automatically translate text from one language to another
2. Sentiment Analysis - classifies text into negative, positive and neutral sentiment
3. Categorization - system-generated groupings of conceptually-related words and phrases based on phrase-level feedback
4. Suggested Actions - uncovers explicit suggestions from feedback text
5. Customer Effort - aimed to recover explicit mentions of effort in feedback text","Survey analysis tool that evaluates sentiment and categorization.
Current capabilities include: 
1. Machine Translation - using algorithms to automatically translate text from one language to another
2. Sentiment Analysis - classifies text into negative, positive and neutral sentiment
3. Categorization - system-generated groupings of conceptually-related words and phrases based on phrase-level feedback
4. Suggested Actions - uncovers explicit suggestions from feedback text
5. Customer Effort - aimed to recover explicit mentions of effort in feedback text",None of the above.,Developed with contracting resources.,Operation and Maintenance,Customer Insight Tool,SSA uses a survey system to deliver and manage customer surveys. Part of the deployed system includes an AI capability for performing text analytics for identifying and tracking customer sentiments and key trends.,"The AI-powered text analytics capability within SSAs survey system helps the agency better understand customer experiences by analyzing unstructured feedback. It outputs sentiment ratings, categorized themes, suggested actions, customer effort indicators, and translated text. These insights enable early detection of emerging trends and provide a clearer view of positive and negative drivers in customer interactions, supporting more responsive and informed service improvements for the public.","Survey analysis tool that evaluates sentiment and categorization.
Current capabilities include: 
1. Machine Translation - using algorithms to automatically translate text from one language to another
2. Sentiment Analysis - classifies text into negative, positive and neutral sentiment
3. Categorization - system-generated groupings of conceptually-related words and phrases based on phrase-level feedback
4. Suggested Actions - uncovers explicit suggestions from feedback text
5. Customer Effort - aimed to recover explicit mentions of effort in feedback text",Natural Language Processing (NLP),Medallia,Customer Feedback Tool (CXFT),"Chief Information Officer, Analytics and Improvements",bespoke_application,0,nlp_specific,bureau,"Chief Information Officer, Analytics and Improvements",0,0,0,0,,,0,0,0,0,0,0,unknown,mission_critical,0,custom_system,0,nlp_specific,bureau,SSA OT,,,,0,,,,,,,,,custom_trained,administrative,0,high,'Survey analysis tool that evaluates sentiment and categorization'.,wave1-E
35070,134851,continued,SSA,Office of Retirement and Disability Policy,Benefit and Earnings Public Use File,Generate high fidelity synthetic benefits and earnings data for external researches to support policy research and decision making while protecting privacy.,Synthetic microdata file aimed for public use by policy researchers,None of the above.,Developed in-house.,Operation and Maintenance,Benefit and Earnings Public Use File,Generate high fidelity synthetic benefits and earnings data for external researches to support policy research and decision making while protecting privacy.,Enhanced data privacy; inform policies to support data driven decision making,Synthetic microdata file aimed for public use by policy researchers,Classical/Predictive Machine Learning,,,"Chief Information Officer, Analytics and Improvements",custom_system,0,classical_ml,bureau,"Chief Information Officer, Analytics and Improvements",0,0,0,0,,,0,0,0,0,0,0,unknown,research,0,custom_system,1,general_llm,bureau,SSA ORDP,,,,0,,,,,,,,,custom_trained,research,1,high,'Generate high fidelity synthetic benefits and earnings data for external researches'.,wave1-E
35071,134852,continued,SSA,Office of Human Resources,Therapy Chatbot - Text-Based Mental Health Support for SSA Employees,This AI use case is a therapy chatbot that employees can access on their own personal devices.,Synthetic text output that serves discussion with users,None of the above.,Developed with contracting resources.,Operation and Maintenance,Therapy Chatbot - Text-Based Mental Health Support for SSA Employees,"This AI use case is a therapy chatbot that employees can access on their own personal devices and is designed to provide confidential, immediate mental health support to employees, helping address stress, emotional challenges, and limited access to traditional counseling services.","The chatbot promotes employee well-being, reduces stress, and enhances resilience, which supports a healthier workforce and improves overall agency performance and public service delivery.","The chatbot delivers real-time emotional support, personalized coping strategies, wellness recommendations, and alerts to live counselors when needed.",Generative AI,Espyr/Acentra,,Human Resources,product_deployment,1,general_llm,bureau,Human Resources,0,1,0,1,,,0,0,0,0,0,0,unknown,administrative,0,product_deployment,1,general_llm,office,SSA OHR,,,,1,,,,,,,,,inference_only,administrative,0,medium,'therapy chatbot that employees can access on their own personal devices'.,wave1-E
35072,134853,continued,SSA,Office of the Chief Information Officer,Agency Support Companion (ASC) chatbot,"Generative AI model to create content, summarization and research capabilities",Chatbot responses to users as well as management information reports for executives,Improving the quality of written communications using AI tools.,Developed with contracting resources.,Acquisition and/or Development,Agency Support Companion (ASC) chatbot,"Generative AI model to create content, summarization and research capabilities","Assist all internal users across the agency in their daily tasks related to content generation, analysis, refinement, and general research capabilities.","Chatbot responses to users as well as management information reports for executives

Management information reports, in the form of a dashboard, for executives to track ASC usage.",Generative AI,Microsoft / OpenAI,Agency Support Companion,Chief Information Officer,bespoke_application,1,general_llm,bureau,Chief Information Officer,0,1,0,1,OpenAI API,OpenAI,0,1,0,0,0,0,inference_only,it_operations,0,bespoke_application,1,general_llm,enterprise_wide,SSA agency-wide ASC,1,1,,0,,,,,,,,,rag_pipeline,administrative,0,high,'Agency Support Companion (ASC) chatbot... Generative AI model to create content'.,wave1-E
35073,134855,continued,SSA,Office of the Chief Information Officer,Intelligent generation of modernized code.,"The module uses AI techniques such as cluster analysis, pattern matching, templates, and programming language models to generate modernized code in a new target language.
These AI techniques enable it to perform efficient data analysis, processing, and intelligent generation of new code. AI powered approach provides structured standardized code that’s highly maintainable.",Transformed legacy code into modernized language,None of the above.,Developed with contracting resources.,Operation and Maintenance,Intelligent generation of modernized code.,"The module uses AI techniques such as cluster analysis, pattern matching, templates, and programming language models to generate modernized code in a new target language.
These AI techniques enable it to perform efficient data analysis, processing, and intelligent generation of new code. AI powered approach provides structured standardized code thats highly maintainable.","The GenAI component accelerates legacy system modernization by automatically analyzing COBOL and other legacy code, generating consistent business requirements documentation, and performing refactoring and re-imagining to transform code into modern languages and frameworks (e.g., Java, Java Spring Boot). This capability reduces manual effort required for document creation, supports knowledge retention as subject matter experts retire, and shortens development cycles by enabling faster updates to systems that serve the public.","Transformed legacy code into modernized language, business and technical requirement documentation.",Generative AI,AveriSource,AveriSource Platform,Chief Information Officer,product_deployment,1,general_llm,bureau,Chief Information Officer,0,1,0,1,,,0,0,0,0,0,0,unknown,it_operations,0,bespoke_application,1,coding_assistant,bureau,SSA OCIO modernization,,,1,0,,,,,,,,,inference_only,it_operations,0,high,"'cluster analysis, pattern matching, templates, and programming language models to generate modernized code'.",wave1-E
35074,134854,continued,SSA,Office of the Chief Information Officer,Data Governance Product (DGP) -  Data cataloging and predictive analysis of data assets.,"Vendor built in AI engine for data cataloging to automates the discovery, classification, and curation of data assets. And also provides predictive insights for data asset analytics. Uses Natural Language Processing (NLP) enables non-technical stakeholders to contribute to rule creation and facilitates the conversion of plain text into regular expression.",Efficient data catalog search results. Plain English conversation with the users to create technical regular expression rule creation,None of the above.,Developed with contracting resources.,Operation and Maintenance,Data Governance Product (DGP) -  Data cataloging and predictive analysis of data assets.,"Vendor built in AI engine for data cataloging to automates the discovery, classification, and curation of data assets. And also provides predictive insights for data asset analytics. Uses Natural Language Processing (NLP) enables non-technical stakeholders to contribute to rule creation and facilitates the conversion of plain text into regular expression.",1. Reduced manual effort in assigning Business Terms to data assets in the Technical data catalog. 2. Reduced effort and time through generation of data quality rule code.,Efficient data catalog search results. Plain English conversation with the users to create technical regular expression rule creation,Generative AI,Informatica,Enterprise Data Catalog,Chief Information Officer,product_deployment,0,general_llm,bureau,Chief Information Officer,0,1,0,1,,,0,0,0,0,0,0,unknown,it_operations,0,product_feature,0,classical_ml,bureau,SSA OCIO DGP,,,,1,,,,,,,,,inference_only,it_operations,0,medium,'Vendor built in AI engine for data cataloging' inside DGP product.,wave1-E
35077,134886,continued,STATE,A/GO,Property and Procurement Analytics,Plan to expand current analytics within the Integrated Logistics Management System (ILMS) through development of a machine learning model for detecting patterns of potential anomalous activity in property and procurement.,Plan to have data on potential anomalous activity.,N/A,N/A,Planned,Property and Procurement Analytics,The need to expand analytics within the Integrated Logistics Management System (ILMS) through development of a machine learning model for detecting patterns of potential anomalous activity in property and procurement.,The identification and reduction of anomalous procurement activity in overseas posts.,Detection of anomalous activities within the Integrated Logistics Management System (ILMS).,Classical/Predictive Machine Learning,,,DT,custom_system,0,classical_ml,bureau,DT,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,predictive_analytics,office,STATE A/GO ILMS,,,,0,,,,,,,,,unknown,mission_critical,0,medium,'machine learning model for detecting patterns of potential anomalous' procurement activity.,wave1-E
35078,134868,continued,STATE,A/PRI/LS,AI input in Translation,Leveraging machine-based tools to streamline workflows in translation work. Machine output is carefully post-edited by professional human translators to ensure highest quality product.,Very rough suggested language that is carefully reviewed and edited by human professional translators.,None of the above.,Developed with both contracting and in-house resources.,Implementation and Assessment,AI Input in Translation,Leveraging machine-based tools to streamline workflows in translation work. Machine output is carefully post-edited by professional human translators to ensure highest quality product.,"Reduced time, reduced cost, and improved accuracy of translated documents.",Translated text in draft form.,Generative AI,RWS,Trados,A/PRI,product_deployment,1,agentic,bureau,A/PRI,0,1,0,1,RWS Trados,RWS,0,0,0,0,0,0,inference_only,administrative,0,generic_use_pattern,0,nlp_specific,office,STATE A/PRI/LS,,,,1,,,,,,,,,inference_only,administrative,0,medium,'Leveraging machine-based tools to streamline workflows in translation work'.,wave1-E
35079,134869,continued,STATE,A/PRI/TI,FOIA Web ML Document Indexer,"Development is underway for a machine learning algorithm to generate index metadata for the documents in the Department's online Freedom of Information Act (FOIA) Library, thereby improving document classification and accuracy of search.",Plan to have a series of prepopulated metadata,N/A,N/A,Planned,FOIA Web ML Document Indexer,,,,,,,A/SKS,custom_system,0,classical_ml,bureau,A/SKS,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,nlp_specific,office,STATE A/PRI/TI FOIA,,,,0,,,,,,,,,unknown,administrative,1,medium,'machine learning algorithm to generate index metadata for the documents... FOIA Library'.,wave1-E
35080,134871,continued,STATE,BP/RPBI,BudgetChat AI Tool,"BudgetChat (aka BudgetSearch) is expected to consolidate budget documents to make searching and summarizing them easier, thereby streamlining access and analysis of initiatives over multiple years and programs.","Summary of information that will be verified, reviewed, and edited by humans.",Inputting large amounts of data from paper forms into a digital system using AI.,Developed with both contracting and in-house resources.,Acquisition and/or Development,BudgetChat AI Tool,Inputting large amounts of data from paper forms into a digital system using AI.,"Time and cost savings, improved ability to identify crucial supplemental information available in other budget documents, improved accuracy in identifying key budget information in individual documents.","BudgetChat responds to prompts regarding the amount of spend and positions in prior years by combing through narratives presented to the Bureau of Budget and Planning (BP) from other Department's bureaus, federal agencies, and Congress.",Generative AI,N/A,DOS-O365; Data.State-SBU,BP,bespoke_application,0,general_llm,bureau,BP,0,1,0,0,,,0,0,0,0,0,0,unknown,administrative,0,bespoke_application,1,general_llm,office,STATE BP/RPBI,,,,0,,,,,,,,,rag_pipeline,administrative,0,medium,'BudgetChat... consolidate budget documents to make searching and summarizing them easier'.,wave1-E
35081,134875,continued,STATE,CA/CST,Travel.state.gov (TSG) Content Refinement with AI Text Editor,To assist in rewriting Public Facing content on International Travel Safety & Security to improve readability.,Content rewritten in a simplified manner that will be reviewed and edited by humans.,Improving the quality of written communications using AI tools.,,Acquisition and/or Development,Travel.state.gov (TSG) Content Refinement with AI Text Editor,,,,,,,CA,custom_system,0,classical_ml,bureau,CA,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,generic_use_pattern,1,general_llm,office,STATE CA/CST,,,,1,,,,,,,,,inference_only,administrative,1,medium,'rewriting Public Facing content on International Travel Safety & Security'.,wave1-E
35082,134876,continued,STATE,CA/CST,Predictive Analytics Platform,"Planned AI Use Cases that will be on the Predictive Analytics platform. The Predictive Analytics platform facilitates AI R&D and AI modeling, LLMs with services like Azure AI services, Azure Machine Learning, Azure Databricks, Azure Synapse and Data Science Virtual Machines etc. Individual AI Use Cases will be on this platform.",The planned platform to provide the capacity to R&D AI Use Cases.,N/A,Developed with both contracting and in-house resources.,Acquisition and/or Development,Predictive Analytics Platform,,,,,,,CA,custom_system,0,classical_ml,bureau,CA,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,bespoke_application,1,general_llm,bureau,STATE CA/CST platform,,,,1,,Microsoft,,,,,,,unknown,it_operations,0,medium,"'Predictive Analytics platform facilitates AI R&D and AI modeling, LLMs with services like Azure AI'.",wave1-E
35084,134877,continued,STATE,CA/CST,Innovation and Transformation Measurement and Prediction,"To measure and understand causal impacts of consular service changes and improvements on desired outcomes (e.g., efficiency, effectiveness, customer and employee experiences, actionable behaviors, etc.) using methods such as machine learning and statistical modeling. This will allow Consular Affairs to better predict how these service changes will impact customers and employees before they are implemented.",Improved outcomes.,N/A,N/A,Initiated,Innovation and Transformation Measurement and Prediction,,,,,,,CA,custom_system,0,classical_ml,bureau,CA,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,bespoke_application,0,predictive_analytics,bureau,STATE CA/CST,,,,0,,,,,,,,,unknown,research,0,low,'measure and understand causal impacts of consular service changes' — planning.,wave1-E
