id,agency_abbreviation,bureau,use_case_name,purpose_benefits,outputs,commercial_ai,dev_method,dev_stage,topic_area,lineage_status
34279,DHS,TSA,PreCheck Touchless Identity Solution (TIS),"TSA is using Facial Comparison to verify a passenger’s identity at its security checkpoints and CMAP locations using the CBP Traveler Verification Service (TVS). This process streamlines passenger and crewmember identity verification, increasing the speed of security checks while maintaining a high degree of safety for all passengers and crewmembers.""","TSA is leveraging CBP's TVS system technology as an optional process for passengers or crew members traveling via certain airports who wish to further expedite their TSA PreCheck or crew member ID verification process. This additional TSA PreCheck feature is voluntary, and passengers may opt-out of the process at any time and instead choose the standard identity verification by a Transportation Security Officer (TSO). Crew members that wish to opt-out will be sent to the security checkpoint to process through screening.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Transportation,renamed
34280,DHS,USCG,Silicon Valley Innovation Program (SVIP) Language Translator,"A handheld voice translator could be used to communicate the questioning of vessels in high-tension situations where a USCG vessel does not have a translator available, or they encounter different or multiple languages. In cases where a rescue is involved, being able to determine critical information such as the number of people aboard and status of life saving equipment is vital to commanders in their decision-making process. Once the USCG boarding team makes contact with the occupants of the boarded vessel, they must be able to communicate and give orders to the occupants of the vessel who may not speak English or in many cases speak multiple languages. The development of an offline language translator could enable accurate and swift translation of orders and directions which are critical to the safety and security of the boarding team and the occupants of the vessel.",Real time language translation.,None of the above.,,Retired,Government Services (includes Benefits and Service Delivery),retired_2024
34281,DHS,USCG,Adaptive Risk Model for Inspected Small Passenger Vessels,"The Small Passenger Vessels (SPV) Safety Task Force leveraged machine learning and subject matter expert input to create an adaptable, quantitative analysis tool that reliably identifies the key drivers of marine casualties and calculates a risk score for each vessel within the largest segment of the U.S.-inspected fleet. A vessel risk score is computed with an analytic model which leverages logistic regression and basic machine learning. The effort directly improved marine inspector allocation, targeted risk and enhanced the governance necessary to increase passenger safety across the country.",Numerical score that compares vessels predicted safety risk relative to each other.,None of the above.,Developed in-house.,Operation and Maintenance,Mission-Enabling,continued
34282,DHS,USCIS,Intelligent Document Processing (IDP) for I-539 Form Digitization,"IDP for the I-539 makes use of an AI-enhanced tool to identify, categorize, and create separate images for each document type submitted as part of the 539 benefit application. Prior to implementation of this use case, all pages of a 539 application were scanned and stored as a single document in the content management system.  The benefit is reduced case processing time for adjudicators by identifying and classifying supporting documents for ease of use. An additional benefit is to bring digital images into compliance with NARA standards.","Input - one digital file comprised of all pages of a 539 benefit application. Output - multiple digital files comprised of the individual documents submitted as part of the 539 benefit application. These will include the 539 form, any other USCIS forms, and image files of other supporting documents such as Passports, Driver's license, Marriage Certificate, Bank Statement, etc. All pages of the original digital file are accounted for and stored. Any pages not identified by the tool are referred to a human for document type resolution.",None of the above.,Developed with contracting resources.,Implementation and Assessment,Mission-Enabling,continued
34283,DHS,USCIS,Large Language Models for an Officer Training Tool,"The LLM for an Officer Training tool, will use GenAI to improve the way the agency trains immigration officer personnel. The tool will generate dynamic, personalized training materials that adapt to officers’ specific needs and ensure the best possible knowledge and training on a wide range of current policies and laws relevant to their jobs.","The AI outputs human-like conversation in a text format, similar to other AI chatbots, but specially trained and tuned for RAIO Officer training.",None of the above.,Developed with contracting resources.,Implementation and Assessment,Mission-Enabling,retired_2024
34284,DHS,USCIS,User Entity and Behavior Analytics (UEBA) for Security Operations (SecOps) Anomaly Identification,"UEBA's purpose is to review USCIS system logs to determine when an entity is performing actions that are anomalous. An entity can be classified as a workstation, server or an internal USCIS system account. The UEBA ingests logs from systems to perform analytics based off of models that are manually created and maintained. UEBA uses the models to apply a risk score to the entity which the risk score is then used to create a case (or ticket) for Security Operations analyst review. The AI reviews the action of the analyst to adjust the risk scoring for future events. Output would assist in prioritizing cyber events for further manual investigation.",Output of the Machine Learning is an alert with all artifacts for the SOC to investigate. The alert is used as a recommendation to prioritize specific investigations in the SOC ticket queue.,None of the above.,Developed with contracting resources.,Acquisition and/or Development,Mission-Enabling,continued
34285,DHS,USCIS,I-765 - USCIS Face Capture Mobile App,This will allow the user to complete the biometric verification requirement without having to attend an appointment at am Applicant Support Center. This reduces the burden on the beneficiary as well as reducing demands on USCIS Applicant Service Center resources.,"Face detection locates human faces in visual media such as digital images or video. When a face is detected it has an associated position, size, and orientation; and it can be searched for landmarks such as the eyes and nose which are returned as numerical values. 

ELIS Photo Validation service sends response back to user based on the pre-defined quality checks if the uploaded photo meets USCIS requirements. I-765 - USCIS Facial Recognition through IDENT (1:1 Face Recognition/Validation) returns a match or no match response from IDENT.",None of the above.,Developed with contracting resources.,Acquisition and/or Development,Law & Justice,continued
34286,DHS,USCIS,Case Processing Improvements in FDNS-DS NexGen,"In the future, USCIS may consider using artificial intelligence (AI) / machine learning (ML)  FDNS-DS NexGen or other systems  may data from other applications for FDNS-DS NexGen or other systems to aid in investigative work, enhance investigative case prioritization, and detect duplicate case work. USCIS may consider and explore investigating whether it would be useful to integrate AI/ML into the predictive modeling for potential future system enhancements, also integrate AI/ML into the predictive modeling for future system enhancements, working side-by-side with the business stakeholders to develop best practices. Fraud occurs in numerous ways; being able to discover and detect persons with multiple identities allows for more comprehensive investigations, reduces investigative cycle time, and improves performance.","The requirements for this AI use case are currently unspecified, however, future outputs may include recommendations, prioritization/rankings, and anomaly detection pieces to assist with fraud detection and management.",None of the above.,,Initiated,Law & Justice,continued
34287,DHS,USCIS,USCIS Translation Service,"Document Translation: Integrate AI and GenAI models trained on relevant subject matter (e.g., immigration law, visa/immigration applications, family/adoption certificates, and other sourced processing materials) to provide fast, accurate translation of written or other digital documents in various languages.
Real-time Interpretation: Utilizing AI and GenAI-powered speech-to-speech, speech-to-text translation tools for efficient communication, consultations, and other interactions within DHS. Across all DHS components the need to support language translation and transcription is crucial for operations and adjudications.",Translated documents and translated languages.,None of the above.,,Initiated,Government Services (includes Benefits and Service Delivery),renamed
34288,DHS,USCIS,Verification Match Model,"Leveraging AI in the USCIS verification matching process of known records across systems is beneficial because it streamlines existing USCIS review by 1) improving associated system accuracy, 2) reducing human-error by automating person-and-record match scoring, and 3) matching at a higher volume than traditional tools or manual processes can capably achieve.",A recommendation and score that indicates person-and-record match probability used by verification systems (E-verify and SAVE) to improve accuracy in initial system response.,None of the above.,,Initiated,Mission-Enabling,continued
34289,DHS,USCIS,Sentiment Analysis -FOD Field Offices Complaints and Reviews,"This system indicates the positive or negative feelings people express in their feedback to the U.S. Citizenship and Immigration Services (USCIS).

Survey results categorized to specify the sentiments as positive negative or neutral tone in an excel dashboard.",A graph which categorizes the data into different sentiments using databricks dashboard to see how the customer service can be improved. Does not give any recommendation or decision.,None of the above.,,Initiated,Mission-Enabling,continued
34290,DHS,USCIS,Asylum Text Analytics,"USCIS oversees lawful immigration to the United States. As set forth in Section 451(b) of the Homeland Security Act of 2002, Public Law 107-296, Congress charged USCIS with administering the asylum program. USCIS, through its Asylum Division within the Refugee, Asylum & International Operations Directorate (RAIO), administers the affirmative asylum program to provide protection to qualified individuals in the United States who have suffered past persecution or have a well-founded fear of future persecution in their country of origin, as outlined under Section 208 of the Immigration and Nationality Act (INA), 8 U.S.C. § 1158 and Title 8 of the Code of Federal Regulations (C.F.R.), Part 208. Generally, an individual not in removal proceedings may apply for asylum through the affirmative asylum process regardless of how the individual arrived in the United States or his or her current immigration status by filing Form I-589, Application for Asylum and for Withholding of Removal. The ATA capability employs machine learning and data graphing techniques to identify plagiarism-based fraud in applications for asylum status and for the withholding of removal by scanning the digitized narrative sections of the associated forms and looking for common language patterns.","This use case is inactive. Please see the ""intended purpose and expected benefits"" for a full description of this use case.",None of the above.,,Retired,,retired_2024
34291,DHS,USCIS,Biometrics Enrollment Tool (BET) Fingerprint Quality Score,"Duplicate with BET Maximization. The Biometrics Enrollment Tool (BET) team has incorporated the National Institute of Standards and Technology (NIST) Fingerprint Image Quality 2 (NFIQ2) algorithm (a trained machine learning algorithm) for scoring fingerprints (https://www.nist.gov/services-resources/software/nfiq-2) into the BET application. This algorithm takes a fingerprint image and assigns a score between 0 and 100, with 100 indicating the best quality fingerprint image that could be obtained. The higher the score, the more likely it is that the fingerprint will match when captured again.","This use case is inactive. Please see the ""intended purpose and expected benefits"" for a full description of this use case.",None of the above.,,Retired,,renamed
34292,DHS,USCIS,Timeseries Analysis and Forecasting,"USCIS is the component within DHS that oversees lawful immigration to the United States. That means USCIS receives, processes, and maintains all applications for admission for Lawful permanent residents (LPRs), or adjustments to LPR status. Also known as “green card” holders, LPRs are non-citizens who are lawfully authorized to live permanently within the United States and are required to fill out Form I-90, Application to Replace Permanent Resident Card (Green Card). Since there has been a considerable influx of green card applications, USCIS used a combination of exploratory data analysis to determine the most used categories for applicants submitting I-90's and machine learning to create predictions of workloads. As a follow-on, USCIS used Autoregressive Integrated Moving Average (ARIMA) models on the I-90 form, which allowed the prediction of the total number of forms for a 2-year period. ARIMA is one of the easiest and effective machine learning algorithms to perform time series forecasting. This capability has been deployed in production for more than a year. This model was eventually enhanced using ML model to have better reusability and performance.","This use case is inactive. Please see the ""intended purpose and expected benefits"" for a full description of this use case.",None of the above.,,Retired,,retired_2024
34293,DHS,USCIS,Testing Performance of ML Model using H2O,"USCIS is the component within DHS that oversees lawful immigration to the United States. That means USCIS receives, processes, and maintains all applications for admission for Lawful permanent residents (LPRs), or adjustments to LPR status. Also known as “green card” holders, LPRs are non-citizens who are lawfully authorized to live permanently within the United States and are required to fill out Form I-90, Application to Replace Permanent Resident Card (Green Card). Since there has been a considerable influx of green card applications, USCIS used a combination of exploratory data analysis to determine the most used categories for applicants submitting I-90's, and machine learning to create predictions of workloads. USCIS used the H20 machine learning model to allow USCIS analysts to build and run several machine learning models on big data in an enterprise environment and identify the model that performs the best. It has already been successful in identifying the most accurate model for the I-90 Form Timeseries Analysis and Forecasting use case.","This use case is inactive. Please see the ""intended purpose and expected benefits"" for a full description of this use case.",None of the above.,,Retired,,retired_2024
34294,DHS,USCIS,USCIS  Consular Consolidated Database (CCD) Facial Recognition (FR) On Demand Report (VISA Only),USCIS uses the Facial Recognition (FR) on Demand report (Visa only) to combat fraud by benefit applicants whose fingerprints are not in IDENT but who may have photos in the Department of State's (DoS) Consular Consolidated Database (CCD) that predate the fingerprinting of visa applicants.,Match or no match response.,None of the above.,,Operation and Maintenance,Mission-Enabling,renamed
34295,DHS,USCIS,Sentiment Analysis - Employee Satisfaction Surveys,Survey results cosed to specify the sentiments as positive negative or neutral tone in a excel dashboard,A graph which categorizes the data into different sentiments using datanricks dashboard  how the customer service can be improved. Does not give any reccomendation or decision.,None of the above.,,Retired,,retired_2024
34296,DHS,USCIS,Sentiment Analysis - ELIS Case Notes,Survey results cosed to specify the sentiments as positive negative or neutral tone in a excel dashboard,A graph which categorizes the data into different sentiments using datanricks dashboard  how the customer service can be improved. Does not give any recommendation or decision.,None of the above.,,Retired,,retired_2024
34297,DHS,USCIS,Predicted to Natzuralize,The Predicted to Naturalize model predicts when Legal Permanent Residents would be eligible to naturalize and attempts to provide a current address. This model could potentially be used to send correspondence to USCIS customers of their resident status and notify others of potential USCIS benefits.,"This use case is inactive. Please see the ""intended purpose and expected benefits"" for a full description of this use case.",None of the above.,,Retired,,retired_2024
34298,DHS,USCIS,I-485 Family Matching,"I-485 Family Matching is designed to create models to match family members to underlying I-485 petitions. The underlying immigrant petition defines if the I-485 is employment-based or family-based. It also has information about the visa classification and priority date which, when compared against the Department of State’s monthly Visa Bulletin, helps predict visa usage. It is difficult to match an I-485 to its underlying immigrant petition, because the only available field on which to match is the Alien-number (A-number). This number is not always present on the immigrant petition, and name/date of birth matching is not as reliable.  The goal of I-485 Family Matching is to leverage AI to create connections more confidently between petitioners and their families based on limited data.  Additionally, it was intended to help identify and group I485s filed by family members, as well as gather up the many ancillary forms they may have been pending (such as I765, I131). Similar to immigrant petition matching, it can be difficult to match up I485s filed by family members. In these cases, the only similar fields are a common address. Efforts have been made in the past to identify family members by address, but it is effective only to a point. This use case explored the technical feasibility of using an AI model to help make working with this data more reliable (as well as group individual petitioners, their families, and other helpful associated data together for faster and more accurate processing).  Work on this use case did not go beyond ideation and no AI model was built (and no output was rendered) after the proof-of-concept established that the desired end-state was infeasible with the technology available at that time.","This use case is inactive. Please see the ""intended purpose and expected benefits"" for a full description of this use case.",None of the above.,,Retired,,retired_2024
34299,DHS,USCIS,Topic Modeling on Request For Evidence (RFE) Data Sets,"Builds models that identify lists of topics and documents that are related to each topic. Topic modeling provides methods for automatically organizing, understanding, searching, and summarizing text data. It can help with the following: discovering hidden themes in the collection. classifying the documents into the discovered themes.","This use case is inactive. Please see the ""intended purpose and expected benefits"" for a full description of this use case.",None of the above.,,Retired,,retired_2024
34300,DHS,USCIS,I-539 approval prediction,"Builds models that identify lists of topics and documents that are related to each topic. Topic modeling provides methods for automatically organizing, understanding, searching, and summarizing text data. It can help with the following: discovering hidden themes in the collection. classifying the documents into the discovered themes.","This use case is inactive. Please see the ""intended purpose and expected benefits"" for a full description of this use case.",None of the above.,,Retired,,retired_2024
34301,DHS,USCIS,Text Analytics Data Science Sentence Similarity Model,"Text Analytics augments the tedious and time-consuming manual process to identify potential fraud, national security, and/or public safety concerns and enables the identification of such concerns across jurisdictional boundaries. It increases the integrity of immigration programs, strengthens officers’ confidence in their work, and contributes to the reduction in customer wait times.","Text Analytics does not make predictions, recommendations, or decisions. It is merely a research tool that identifies potential patterns, while remaining agnostic as to whether those patterns identify potential fraud, national security, and/or public safety concerns. Instead, trained staff evaluate the patterns to determine whether they identify potential concerns and then validate and/or invalidate those potential concerns through the course of their investigations or adjudications.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Law & Justice,continued
34302,DHS,USCIS,Biometrics Enrollment Tool (BET) Fingerprint Maximization,"BET assists in determining if the fingerprint taken is good enough quality to pass the FBI fingerprint check process. It provides immediate feedback when a set of prints is likely to be rejected by the FBI by incorporating machine learning models into the BET application. The FBI will not disclose their quality grading criteria for fingerprints, leaving BET with the responsibility of determining quality to prevent unnecessary secondary encounters with applicants.","Numerical Fingerprint Quality score, which is compared against  fingerprint quality thresholds (per finger and per set of fingerprints) to align with FBI specifications",None of the above.,Developed with contracting resources.,Operation and Maintenance,Law & Justice,retired_2024
34303,DHS,USCIS,ELIS Evidence Classifier Machine Learning (ML) Tagging Solution,"To enable end users to navigate directly to the page(s) containing evidence documents of interest instead of sifting through large PDF documents. Evidence tagging intends to accelerate case processing by identifying specific types of documents (e.g., I-589, passport photo spread, marriage certificate) and applying a metadata tag to that document object in ELIS. This way, when a user opens a case with potentially hundreds of pages of evidence documents, rather than scrolling through them one at a time to find a specific document of interest, they have clickable ""bookmarks"" in the UI generated from these tags that will jump directly to the corresponding page.","Tagged evidence. The system inputs an image (scanned document from Lockbox) and outputs either a specific label, such as ""Border Crossing Card - Front,"" or no label if that document is not recognized as one of the classes.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Government Services (includes Benefits and Service Delivery),renamed
34304,DHS,USCIS,Automated Name and Date of Birth (DOB) Harvesting from Existing Records,To reduce the amount of adjudicative time spent manually harvesting aliases and dates of birth (DOBs) from identity history summary (idHS) report attached to the ELIS case as part of the Manual Name Harvesting Task during case processing.,"Eliminates need for manual review by extracting unique names and DOBs from IdHS documents and when names/DOBs already in ELIS, ANH will not suggest any names.This is still a human in the loop process. The ELIS user performing MNH tasks prompted to make a decision if the suggested names and DOBs are related to case hence are able to accept/reject the suggestions.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Government Services (includes Benefits and Service Delivery),renamed
34305,DHS,USCIS,Automated Realtime Global Organization Specialist (ARGOS) for Company Registration Submissions to E-Verify,"ARGOS sentiment analysis produces a risk score and keyword extraction identifies the keword category of interest to the VAC MPAs (management and program analyst) for the aggregated open-source information to help quickly identify any pertinent information to aid the MPAs in their open-source investigation of company applications.  This saves potentially thousands of MPA man hours in open-source investigation and creates a single source-of-truth for each MPAs investigation of a company application.  This, in turn, allows for quicker application processing and, if risk of company fraud exists, much faster referral processing time quickening the next-step referral to FDNS for further investigations.",Responses back to a user dashboard accessible internally only by VAC Management and Program Analyst (MPA) personnel.  Keywords relating to the MPA's work interest are extracted if present and risk scores are assigned to the open-source collected information. The data is presented to the MPA on the GUI (graphical user interface) dashboard.,None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,continued
34306,DHS,USCIS,ELIS Card Photo Validation via myUSCIS,"USCIS uses a system called ELIS to manage immigration requests, and it includes a Photo Validation Service to check if ID photos meet requirements. This helps ensure photos are correct before making ID cards, saving time and avoiding delays.

The photo validation service uses a combination of computer vision techniques and machine learning models to validate photographs and ensure they meet the requirements, so these photos can be used in card production.",Response back to user based on the pre-defined quality checks if the uploaded photo meets USCIS requirements. Users still have the option to ignore the warnings and upload the photo.,None of the above.,Developed with contracting resources.,Operation and Maintenance,Government Services (includes Benefits and Service Delivery),renamed
34307,DHS,USCIS,I-765 - USCIS Facial Recognition through IDENT (1:1 Face Recognition/Validation),This will allow the user to complete the biometric verification requirement without having to attend an appointment at am Applicant Support Center. This reduces the burden on the beneficiary as well as reducing demands on USCIS Applicant Service Center resources.,Match or no match response from IDENT.,None of the above.,Developed with contracting resources.,Operation and Maintenance,Law & Justice,continued
34308,DHS,USCIS,Person-Centric Identity Services Deduplication Model,"Using Machine Learning allows us to improve entity resolution as compared to rule based system.

PCIS offers the ability to see a person's immigration history organized in one place. Specific benefits do or will include: an organized summary view of the identity with the individual's latest photo from PCIS; full immigration history including receipts associated with the applicant, regardless of case management system; mailing, physical, and safe history of the individual organized in reverse chronological order, allowing users to easily find the most recent address; and all identifiers associated with the applicant, including A-Numbers, FINs, SSNs, SSNs, ELIS account numbers, passport numbers, etc.","Numerical likelihood score which is used to determine if the record belongs to the individual. Likelihood scores are subjected to a high threshold (.98, maximum 1) to assess whether the record belongs to the individual.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Law & Justice,continued
34309,DHS,USCIS,Person-Centric Identity Services A-Number Management Model,"The aim of this use case is to leverage machine learning to test the accuracy of PCIS to identify and manage associations between individuals and their assigned A-numbers, which is a unique 7, 8, or 9 digit number assigned to a noncitizen by DHS.  The A-Number plays a critical role in surfacing of a person and all their associated records from across PCIS.","Numerical likelihood score which is used to determine the validity of the A# presented. Likelihood scores are subjected to a high threshold (.98, maximum 1) to assess whether the A# presented belongs to the individual.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Law & Justice,renamed
34310,DHS,USCIS,Identity Match Option (IMO) Tool for Record Compilation,"USCIS uses the IMO tool to aid in person-centric research and analytics. More specifically, IMO is used to derive a single identity across multiple systems for each applicant or beneficiary who interacts with USCIS.","A user friendly dashboard is created to display results and shows the data pattern but does not allow for any prediction or decision making. IMO is a COTS product offered by Informatica. The product has a variety of “transformations” that can be used together to build a workflow based solution. There are a number of different algorithms (Soundex, Jaro, Hamming distance, etc.) which are available for use in performing identity resolution.",None of the above.,Developed with contracting resources.,Operation and Maintenance,Mission-Enabling,continued
34311,DHS,USSS,Criminal Investigations (OBIM),"The intended purpose of this AI is so that USSS INV personnel may submit available photographs or video stills of these unknown persons as probe images (facial images or templates searched against the gallery of an FRS) to other government agencies for comparison against their image galleries. The agencies will query their image galleries of known persons and may provide lists of potential matches. USSS INV personnel may use the potential matches to produce investigative leads which will assist in the further identification of victims or suspects. Additionally, USSS INV personnel may request another government agency to conduct a one-to-one comparison of two photographs or video stills  for investigative use.",The system will query image galleries of known persons and may provide lists of potential matches. USSS INV personnel may use the potential matches to produce investigative leads which will assist in the further identification of victims or suspects.,None of the above.,Developed with both contracting and in-house resources.,Operation and Maintenance,Law & Justice,continued
36180,DOT,"CAIO, NETT",USDOT Compliance Plan for OMB Memorandum M-24-10 (September 2024),"This Compliance Plan conveys DOT’s approach to achieving consistency with OMB Memorandum M-24-10 Advancing Governance, Innovation, and Risk Management for Agency Use of Artificial Intelligence. The plan aligns with M-24-10’s three main pillars of Strength",Provides the Department with a roadmap for accelerating the responsible use of AI and complying with OMB directives.,None of the Above,No contract/external resources used in development.,Research or  Administrative Action Complete,"Administration of AI Governance, Processes, and Procedures",continued
36181,DOT,"CAIO, Volpe, OST-R",Advanced Research and Testing (ART) Network,"The ART Network is the shared service environment for AI research and development activities that provides researchers with access to a rapid AI innovation, exploration, development, and sharing platform using secure and approved IT infrastructure.",The ART Network shared service accelerates AI-enabled research at the Department by providing researchers with direct access to an established platform that contains all available AI tools for that environment rather than making changes to an existing env,None of the Above,No contract/external resources used in development.,Acquisition and/or Development,Department-Level AI Capabilities and Capacity,continued
36182,DOT,CAIO,AI Operations Laboratory (OPSLAB),"Provides operational AI use case developers with access to shared environments with all OCIO-cleared AI functionality for use case experimentation, development, and initial data and model risk management identification and mitigation.",The OPSLAB shared service accelerates AI-enabled operational use case development at the Department by providing AI developers  with direct access to an established platform that contains all available AI tools for that environment rather than making chan,None of the Above,,Ideation,Department-Level AI Capabilities and Capacity,continued
36183,DOT,CAIO,Transportation AI-enabled Network (TrAIN),"The TrAIN is the set of shared service environments for operational AI use cases that provides AI developers with a pre-established, secure AI-enabled environments for development, testing and deployment under the Chief AI Officer's compliance and risk ma",The TrAIN shared service accelerates AI-enabled operational use case deployment at the Department by providing AI developers  with direct access to an established platform that contains all available AI tools for that environment rather than making change,None of the Above,,Ideation,Department-Level AI Capabilities and Capacity,continued
36184,DOT,"OIE, CAIO, OST-R, OCIO",AI Support and Collaboration Center (AISCC),"The AISCC provides all DOT employees and contractors with a website for getting educated on AI topics, get inspired by DOT and external use cases and capabilities, collaborate with internal and external AI communities of practice, partner with AI subject","Provides the Department's north star for the delivery of AI education, inspiration, and direction to the workforce.",None of the Above,,Acquisition and/or Development,"Administration of AI Governance, Processes, and Procedures",continued
36185,DOT,"CAIO, HASS, Volpe",Enterprise Personal Productivity Assistant Capability,Secure enterprise AI-enabled document generative AI capabilities.,Research and operating administrations are able to use application program interfaces (APIs) to develop employee productivity enhancing solutions for querying user-provided documents.,None of the Above,No contract/external resources used in development.,Acquisition and/or Development,Department-Level AI Capabilities and Capacity,continued
36186,DOT,"CAIO, HASS, Volpe","Enterprise ""Ask Dottie"" ChatBot Capability",Secure enterprise AI-enabled question and answer ChatBot capabilities for natural language querying of documents and data.,Provides the Department with secure enterprise-wide LLM ChatBot capabilities that can be tailored to specific use cases.,None of the Above,,Ideation,Department-Level AI Capabilities and Capacity,continued
36187,DOT,FAA AJO,Certified Professional Controller (CPC) On-Board Success Evaluator,"CPC Outlook Generator (COG) is a front end Graphical User Interface built to interact with a data model called CPC Onboarding Success Evaluator (COSE), a machine learning model capable of predicting how many Certified Professional Controller (CPCs) the FA","Based on what-if scenario, the system provides a graphical representation of a 5 or 10 year CPC staffing outlook (which is the predictive component provided by the ML).  Alongside with the cost (training and salary) the ""when"" the target shifts (is it ear",None of the Above,Developed with a combination of in-house and contract/external resources.,Operation and Maintenance,AI used in Transportation Operations,continued
36188,DOT,FAA AJO,Automated Delay detection using voice processing,"AI-based voice recognition of Air Traffic Control (ATC) and pilot communications associated with a flight is required for enhanced and accurate delay reporting and attribution.  Many delay events, such as vectoring, are not currently reported/detected/acc",The output of the AI system is data that captures a delay and the associated cause.  This will be combined with other data sources to provide a more accurate representation of a flight.,None of the Above,Developed with a combination of in-house and contract/external resources.,Acquisition and/or Development,AI used in Transportation Operations,continued
36189,DOT,FAA AJO,Technical Operations Predictive Maintenance,"""Utilize equipment telemetry data, statistical modeling and Machine Learning to predict equipment failures before they occur.  This will improve operational efficiency and safety by reducing unscheduled outages and/or shortening outage times as replacemen","Utilize equipment telemetry data, statistical modeling and Machine Learning to predict equipment failures before they occur.  This will improve operational efficiency and safety by reducing unscheduled outages and/or shortening outage times as replacement",None of the Above,Developed with a combination of in-house and contract/external resources.,Initiated,AI used in Transportation Operations,continued
36190,DOT,FAA AJO,Airborne Safety Metric (ASM),The use of AI modeling can categorize the types of events based on the information provided in the accident and incident report and its result will support the safety metric calculation.,"The AI system can classify the event types such as mid-air collisions, flight into terrain accidents, and turbulence events for a given accident or incident reports.",None of the Above,No contract/external resources used in development.,Operation and Maintenance,AI used in Transportation Operations,continued
36191,DOT,FAA AJO,Surface Safety Metric (SSM),Automated review of accident narratives..,"Classification of aircraft accidents as a
 - runway collision
 - taxiway collision
 - runway excursion
 - not a surface event",None of the Above,No contract/external resources used in development.,Operation and Maintenance,AI used in Transportation Operations,continued
36192,DOT,FAA AJO,Surface Report Classifiier (SCM/Auto-Class),To classify surface Mandatory Occurrence Reports (MORs) to reduce the amount of manual event review.,"Classes  - runway excursion, runway incursion, surface incident.",None of the Above,No contract/external resources used in development.,Operation and Maintenance,AI used in Transportation Operations,continued
36193,DOT,FAA AJO,Pilot-Controller Voice to Text Transcription,To transcribe recorded radio communications between pilots and air traffic controllers operating within the national airspace.,Text transcriptions and speaker role (pilot/controller),None of the Above,Developed with a combination of in-house and contract/external resources.,Acquisition and/or Development,AI used in Transportation Operations,continued
36194,DOT,FAA AJO,Detection of Unmanned Aircraft Systems (UAS) Encounter,Unmanned Aircraft Systems (UAS) are a source of potential safety risk.  Manual data exploration by a human is labor and time consuming.  Automatic data mining can help to identify safety issues.,Binary classification (yes/no) label for UAS event detection,None of the Above,No contract/external resources used in development.,Acquisition and/or Development,AI used in Transportation Operations,continued
36195,DOT,FAA AJO,Human Performance Taxonomy labeling,to label radio communication transcripts according to the HP Taxonomy labeling system.,One of 400 HP taxonomy labels.,None of the Above,No contract/external resources used in development.,Acquisition and/or Development,AI used in Transportation Operations,continued
36196,DOT,FAA AVS,Regulatory Compliance Mapping Tool,The AVS International office is required to identify means of compliance to ICAO Standards and Recommended Practices (SARPs).  Both SARPs and means of compliance evidence are text paragraphs scattered across thousands of pages of documents.  AOV identifie,,None of the Above,,Acquisition and/or Development,AI used in Transportation Operations,continued
36197,DOT,FAA AVS,JASC Code classification in Safety Difficulty Reports (SDR),"AVS identified a need to derive the joint aircraft system codes (JASC) chapter codes from the narrative description within service difficulty reports (SDR), a form of safety event reporting from aircraft operators. A team of graduate students at George Ma",,None of the Above,,Ideation,AI used in Transportation Operations,continued
36198,DOT,FAA ANG,Offshore Precipitation Capability (OPC),"The AI/ML tool helps detect and predict where precipitation currently is and where it will be at the future at various altitudes in parts of the NAS that do not have traditional ground based weather radar. 
Benefits are better weather dectection and avoid","The output of the system is meant to simulate weather radar where cooler colors (blues and greens) correspond to light precip where hotter colors (yellow, oranges and red) indicate heavy precip and/or more intense precipitation. A similar process is down",None of the Above,Developed with a combination of in-house and contract/external resources.,Acquisition and/or Development,AI used in Transportation Operations,continued
36199,DOT,FAA AVS,Course Deviation Identification for Multiple Airport Route Separation (MARS),The Multiple Airport Route Separation (MARS) program is developing a safety case for reduced separation standards between Performance Based Navigation (PBN) routes in terminal airspace. These new standards may enable deconfliction of airports in high-dema,,None of the Above,,Ideation,AI used in Transportation Operations,continued
36200,DOT,FAA AVS,Improve and Speed up the Certification Service Oversight Process Using Intelligent Document Review,"Before digitization: 
* The Certification Services Oversight Process (CSOP) is a manually intensive paper process 

* Requires the public and small businesses to provide input for Certification requests

* No external applicant tracking which results in p","""Before digitization: 

* The Certification Services Oversight Process (CSOP) is a manually intensive paper process 

* Requires the public and small businesses to provide input for Certification requests

* No external applicant tracking which results in",None of the Above,Developed with a combination of in-house and contract/external resources.,Initiated,AI used in Transportation Operations,continued
36201,DOT,FAA ANG,Determining Surface Winds with Machine Learning Software,Successfully demonstrated use of an AI capability to analyze camera images of a wind sock to produce highly accurate surface wind speed and direction information in remote areas that don’t have a weather observing sensor.,,None of the Above,,Acquisition and/or Development,AI used in Transportation Operations,continued
