id,agency_abbreviation,bureau,use_case_name,purpose_benefits,outputs,commercial_ai,dev_method,dev_stage,topic_area,lineage_status
35932,DOJ,CRM,BMC Helix ITSM,"Purpose: BMC Helix's ITSM AI capabilities include Proactive Problem Management and Incident Correlation, which will allow CRM's IT Service Desk to more efficiently identify issues, resolve incidents, automate case routing, and perform root cause analysis. 

Expected benefits: Increase IT service desk productivity, prevent issues before they occur, and decrease user downtime.","Prediction, recommendation",None of the above.,,Initiated,Mission-Enabling (internal agency support),continued
35933,DOJ,CRM,Thomson Reuters CLEAR - License Plate Recognition,"Purpose: CLEAR LPR enables investigators to identify location history for license plates, connect addresses and individuals of interest to a vehicle's location and obtain images of a vehicle. CRM uses CLEAR LPR to aid in investigations. 

Expected benefits: Streamline investigations, reducing the need to search multiple platforms, while saving costs and allowing investigators to more quickly identify relevant information.","Object recognition, OCR, prediction",None of the above.,,Operation and Maintenance,Law & Justice,continued
35934,DOJ,CRM,Clearview AI,"CMS's Child Exploitation and Obscenity Section used Clearview fewer than five times in 2020 as part of evaluating and experimenting with the software. CEOS stopped using Clearview almost immediately after obtaining it, because of a reported data breach within Clearview. CEOS no longer has a Clearview license, is not using it, and does not plan to use it again.",N/A; not in use,None of the above.,,Retired,Law & Justice,retired_2024
35935,DOJ,CRM,Veritone,"Purpose: CRM uses Veritone to convert speech in audio or video files into text transcripts.

Expected benefits: Transcribe audio and video, saving manual review time and associated costs.",Transcription,None of the above.,,Operation and Maintenance,Law & Justice,continued
35936,DOJ,CRT,ArcGIS,"Purpose: AI could be used in ArcGIS Pro for identification of ""Clustering"", ""Regression"", and ""Classification"" of a wide variety of types of spatial data.  AI could be useful for identifying discriminatory patterns or practices in bank loan lending, student attendance zone anomalies, disability compliance or a wide variety of criminal activities. This tool's AI features are not in use.

Expected benefits: AI implementation in geospatial software (ArcGIS Pro) would have direct benefits to DOJ CRT's mission.  It would speed up customer wait time by automating many of the geospatial processes that were previously done manually.  It would increase more comprehensive map/outputs by allowing AI to assess the geospatial data more thoroughly than a human could.  AI would also provide customers with more options for illustrating their output on maps, such that the customer can secure the map(s) that best represent the point they are trying to make for any given matter.",No output. The AI capabilities are available but not used or configured. Activation of these capabilities would require downloading special folders.,None of the above.,,Acquisition and/or Development,Law & Justice,retired_2024
35937,DOJ,CRT,AWS/cloud.gov -  Network Routing,"Purpose: To enable network routing technology to optimize speed of routing and re-route traffic around any configuration issues.

Expected benefits: Helps sustain reliable networks access to CRT networked infrastructure by CRT staff.",Decision and action relating to network routing and load management.,None of the above.,,Acquisition and/or Development,Mission-Enabling (internal agency support),continued
35938,DOJ,CRT,Azure Platform/Tools - Network Routing,"Purpose: To enable network routing technology to optimize speed of routing and re-route traffic around any configuration issues.

Expected benefits: Helps sustain reliable networks access to CRT networked infrastructure by CRT staff.",Decision and action relating to network routing and load management.,None of the above.,,Acquisition and/or Development,Mission-Enabling (internal agency support),continued
35939,DOJ,CRT,Camtasia - Auto Captioning,"Purpose: Dynamic captions uses AI tech within the local client software to convert speech to text and produce a transcript file. This tool's AI features are not in use.  

Expected benefits:  The captioning is used based on user  preference within their client app.  The feature for production and retention of transcripts is disabled by CRT IT Policy.",No output.  The transcription saving is disabled.,None of the above.,,Acquisition and/or Development,Mission-Enabling (internal agency support),renamed
35940,DOJ,CRT,Cloudflare Turnstile,"Purpose: To automate the disqualification of reports not submitted by a human but submitted by bots.  This tool monitors submissions by bots and may eventually block that bot-associated IP addresses from submitting reports.

Expected benefits: Saves pre-processing time by CRT staff and only routes actionable reports within the routing workflow.",Decision related to routing of a civil rights violation report submitted by a bot.,None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),continued
35941,DOJ,CRT,Dragon,"Purpose: Use natural language processing to convert spoken audio to text for employees with vision or mobility limitations.

Expected benefits: Increased accessibility. Employees with a disability are provided a solution to accommodate their reasonable accommodation for Section 508 obligations.",Text transcription of spoken audio.,None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),continued
35942,DOJ,CRT,Evidence.com - Axon,"Purpose: CRT uses the auto-transcribe feature to transcribe body worn camera footage to text making it more easily searchable.   CRT also uses the redaction assistant feature to remove sensitive information from videos.

Expected benefits: Improved speed of pre-processing workflows, faster identification of relevant audio, efficiency of investigations.","text transcriptions, video with sensitive images redacted",None of the above.,,Operation and Maintenance,Law & Justice,renamed
35943,DOJ,CRT,Zoom - Auto Captioning,"Purpose: CRT uses an AI feature to convert speech to text and produce a transcript file. This tool's AI features are not in use. 

Expected benefits:  The captioning is used based on user preference within their client app.  The producing and retaining a transcript is disabled by CRT IT Policy.",No output.  The transcription saving is disabled.,None of the above.,,Acquisition and/or Development,Mission-Enabling (internal agency support),retired_2024
35944,DOJ,DEA,DEA Drug Signature Program Models,"Purpose: Understanding the manufacturing origin and distribution route of illicit drugs by analyzing the chemical composition of seized drugs is a core DEA task. The purpose of this use case is to use AI/ML techniques to develop, maintain, and improve models that enable designated forensic chemists to identify a notional geographic origin or notional manufacturing route of samples selected for DEA's Drug Signature Programs.

Expected benefits: The solution supports designated forensic chemists at DEA to automate analyses and to more quickly identify trend changes regarding drug sample notional geographic origin or notional manufacturing route.",Designated forensic chemists responsible for a particular Signature Program are provided with the model's output - a notional geographic region of origin or a notional manufacturing route of samples -- which these forensic chemists then evaluate along with other available information to better understand drug trends.,None of the above.,,Operation and Maintenance,Law & Justice,continued
35945,DOJ,DEA,LPR 1,"Purpose: DEA has a mission to protect communities. It requires a deep understanding of drug markets, manufacturing, and distribution channels. License Plate Readers (LPR) can be one important investigative tool to support cases.

Expected benefits: License Plate Readers (LPR) can be one important investigative tool to support cases.","This License Plate Reader (LPR) technology captures images of vehicle license plates, automatically converts the information they contain to characters, and can add metadata such as the time and location the image was captured.",None of the above.,,Operation and Maintenance,Law & Justice,renamed
35946,DOJ,DEA,LPR 2,"Purpose: DEA has a mission to protect communities. It requires a deep understanding of drug markets, manufacturing, and distribution channels. License Plate Readers (LPR) can be one important investigative tool to support cases.

Expected benefits: License Plate Readers (LPR) can be one important investigative tool to support cases.","This License Plate Reader (LPR) technology captures images of vehicle license plates, automatically converts the information they contain to characters, and can add metadata such as the time and location the image was captured.",None of the above.,,Operation and Maintenance,Law & Justice,renamed
35947,DOJ,DEA,LPR 3,"Purpose: DEA has a mission to protect communities. It requires a deep understanding of drug markets, manufacturing, and distribution channels. License Plate Readers (LPR) can be one important investigative tool to support cases.

Expected benefits: License Plate Readers (LPR) can be one important investigative tool to support cases.","This License Plate Reader (LPR) technology captures images of vehicle license plates, automatically converts the information they contain to characters, and can add metadata such as the time and location the image was captured.",None of the above.,,Operation and Maintenance,Law & Justice,renamed
35948,DOJ,DEA,LPR 4,"Purpose: DEA has a mission to protect communities. It requires a deep understanding of drug markets, manufacturing, and distribution channels. License Plate Readers (LPR) can be one important investigative tool to support cases.

Expected benefits: License Plate Readers (LPR) can be one important investigative tool to support cases.","This License Plate Reader (LPR) technology captures images of vehicle license plates, automatically converts the information they contain to characters, and can add metadata such as the time and location the image was captured.",None of the above.,,Operation and Maintenance,Law & Justice,renamed
35949,DOJ,DEA,Friction Ridge Print Comparisons,"Purpose: DEA has a mission to protect communities and save lives. The purpose of this use case is to compare friction ridge prints to other prints within the boundaries of a case. 

Expected benefits: To assist in friction ridge analyses, which can save significant amount of time and resources. It can standardize DEA's friction ridge program and reduce missed identification errors.",Outputs images and portions of print cards.,None of the above.,,Initiated,Law & Justice,continued
35950,DOJ,DEA,Automated Count of Items in Photos,"Purpose: DEA has a mission to protect communities and save lives. DEA's Forensic Sciences Division receives tens of thousands of diverse drug seizures (e.g. drug form, shapes, sizes, counts) annually. The purpose of this use case is for forensic chemists to utilize object detection as a second validation step. 

Expected benefits: To ensure timely high confidence of counts, this use case allows forensic scientists to accelerate validation and enables quality control checks by serving as a unbiased count against submitted paperwork and manual counts. This will reduce a labor and resource intensive counting process.",Outputs recommended counts with image labels.,None of the above.,,Initiated,Law & Justice,continued
35951,DOJ,DEA,Body Worn Camera (BWC) Audio-Video Software AI Tools,"Purpose: DEA has a mission to protect communities and save lives. DEA has dedicated personnel to review the proposed AI-generated redactions of extracted video files. Redactions are applied to a copy of the original file to ensure the raw files are not altered in the process.

Expected benefits: To further DEA's mission of protecting American communities, this allows dedicated DEA personnel to review proposed relevant footage, resulting in time and cost savings. In addition, this solution helps standardize the audio/visual redaction process to produce video evidence connected to judicial processes and FOIA requests.","Outputs include proposed redactions and text transcriptions of audio and video footage that require a dedicated DEA personnel to review, possibly adjust, and approve recommendations.",None of the above.,,Operation and Maintenance,Law & Justice,continued
35952,DOJ,DEA,Supply Chain Analytics,"Purpose: DEA has a mission to protect communities and save lives. It requires an understanding of global drug markets, manufacturing, and distribution channels as well as the impact of illicit drugs on communities and individuals. Supply chain analytics is a tool to further drug trafficking investigations and protecting the American public.

Expected benefits: Supply chain information can further investigative leads and allow dedicated DEA personnel to better understand the impact and trends of drug markets.",Supply chain analytical outputs vary by query and generally focus on specific markets or business entities.,None of the above.,,Operation and Maintenance,Law & Justice,continued
35953,DOJ,DEA,Data & Analytics Tools: Publicly-Available 1,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to search, monitor, and analyze wide variety of public-facing unstructured and structured data sources such as scientific literature, social media, dark web, news, public records, public internet forums, and more to protect American communities and save lives. 

Expected benefits: This use case enables DEA to gain key insights at exponentially higher speeds with lower costs by fusing variety of data sources. Benefits include: operational insights, emerging threat detection, agent safety, public safety, improved mission-enabling services, etc.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,renamed
35954,DOJ,DEA,Data & Analytics Tools: Publicly-Available 2,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to search, monitor, and analyze wide variety of public-facing unstructured and structured data sources such as scientific literature, social media, dark web, news, public records, public internet forums, and more to protect American communities and save lives. 

Expected benefits: This use case enables DEA to gain key insights at exponentially higher speeds with lower costs by fusing variety of data sources. Benefits include: operational insights, emerging threat detection, agent safety, public safety, improved mission-enabling services, etc.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35955,DOJ,DEA,Data & Analytics Tools: Publicly-Available 3,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to search, monitor, and analyze wide variety of public-facing unstructured and structured data sources such as scientific literature, social media, dark web, news, public records, public internet forums, and more to protect American communities and save lives. 

Expected benefits: This use case enables DEA to gain key insights at exponentially higher speeds with lower costs by fusing variety of data sources. Benefits include: operational insights, emerging threat detection, agent safety, public safety, improved mission-enabling services, etc.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35956,DOJ,DEA,Data & Analytics Tools: Publicly-Available 4,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to search, monitor, and analyze wide variety of public-facing unstructured and structured data sources such as scientific literature, social media, dark web, news, public records, public internet forums, and more to protect American communities and save lives. 

Expected benefits: This use case enables DEA to gain key insights at exponentially higher speeds with lower costs by fusing variety of data sources. Benefits include: operational insights, emerging threat detection, agent safety, public safety, improved mission-enabling services, etc.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35957,DOJ,DEA,Data & Analytics Tools: Publicly-Available 5,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to search, monitor, and analyze wide variety of public-facing unstructured and structured data sources such as scientific literature, social media, dark web, news, public records, public internet forums, and more to protect American communities and save lives. 

Expected benefits: This use case enables DEA to gain key insights at exponentially higher speeds with lower costs by fusing variety of data sources. Benefits include: operational insights, emerging threat detection, agent safety, public safety, improved mission-enabling services, etc.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35958,DOJ,DEA,Data & Analytics Tools: Publicly-Available 6,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to search, monitor, and analyze wide variety of public-facing unstructured and structured data sources such as scientific literature, social media, dark web, news, public records, public internet forums, and more to protect American communities and save lives. 

Expected benefits: This use case enables DEA to gain key insights at exponentially higher speeds with lower costs by fusing variety of data sources. Benefits include: operational insights, emerging threat detection, agent safety, public safety, improved mission-enabling services, etc.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35959,DOJ,DEA,Data & Analytics Tools: Publicly-Available 7,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to search, monitor, and analyze wide variety of public-facing unstructured and structured data sources such as scientific literature, social media, dark web, news, public records, public internet forums, and more to protect American communities and save lives. 

Expected benefits: This use case enables DEA to gain key insights at exponentially higher speeds with lower costs by fusing variety of data sources. Benefits include: operational insights, emerging threat detection, agent safety, public safety, improved mission-enabling services, etc.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35960,DOJ,DEA,Data & Analytics Tools: Publicly-Available 8,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to search, monitor, and analyze wide variety of public-facing unstructured and structured data sources such as scientific literature, social media, dark web, news, public records, public internet forums, and more to protect American communities and save lives. 

Expected benefits: This use case enables DEA to gain key insights at exponentially higher speeds with lower costs by fusing variety of data sources. Benefits include: operational insights, emerging threat detection, agent safety, public safety, improved mission-enabling services, etc.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35961,DOJ,DEA,Data & Analytics Tools: Publicly-Available 9,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to search, monitor, and analyze wide variety of public-facing unstructured and structured data sources such as scientific literature, social media, dark web, news, public records, public internet forums, and more to protect American communities and save lives. 

Expected benefits: This use case enables DEA to gain key insights at exponentially higher speeds with lower costs by fusing variety of data sources. Benefits include: operational insights, emerging threat detection, agent safety, public safety, improved mission-enabling services, etc.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35962,DOJ,DEA,Data & Analytics Tools: Publicly-Available 10,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to search, monitor, and analyze wide variety of public-facing unstructured and structured data sources such as scientific literature, social media, dark web, news, public records, public internet forums, and more to protect American communities and save lives. 

Expected benefits: This use case enables DEA to gain key insights at exponentially higher speeds with lower costs by fusing variety of data sources. Benefits include: operational insights, emerging threat detection, agent safety, public safety, improved mission-enabling services, etc.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35963,DOJ,DEA,Data & Analytics Tools: Publicly-Available 11,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to search, monitor, and analyze wide variety of public-facing unstructured and structured data sources such as scientific literature, social media, dark web, news, public records, public internet forums, and more to protect American communities and save lives. 

Expected benefits: This use case enables DEA to gain key insights at exponentially higher speeds with lower costs by fusing variety of data sources. Benefits include: operational insights, emerging threat detection, agent safety, public safety, improved mission-enabling services, etc.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35964,DOJ,DEA,Data & Analytics Tools: Publicly-Available 12,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to search, monitor, and analyze wide variety of public-facing unstructured and structured data sources such as scientific literature, social media, dark web, news, public records, public internet forums, and more to protect American communities and save lives. 

Expected benefits: This use case enables DEA to gain key insights at exponentially higher speeds with lower costs by fusing variety of data sources. Benefits include: operational insights, emerging threat detection, agent safety, public safety, improved mission-enabling services, etc.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35965,DOJ,DEA,Data & Analytics: Chemistry Instrument Library,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. In the course of analyzing drug seizures, chemists within the Forensic Sciences Division encounter uncommon and or initially unknown chemical compounds. The purpose of this use case is to identify unknown drug samples by comparing them against a library of known spectra.

Expected benefits: For less commonly encountered compounds, this use case saves time and provides information for human decision-making. The  comparison/matching also fulfills requirements to provide spectra from known/traceable materials.",Outputs a recommended list of best matches to be decided upon by the analyst and included in the case file as supporting evidence for the identified substances reported.,None of the above.,,Operation and Maintenance,Law & Justice,continued
35966,DOJ,DEA,Data & Analytics: Gunshot Detection System,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to utilize a sensor system to detect gunshots for physical security. This system is not for operational matters. 

Expected benefits: To assist DEA with protecting DEA employees in the event of an active shooter.",Sensors report gunshot activity.,None of the above.,,Operation and Maintenance,Law & Justice,continued
35967,DOJ,DEA,Data & Analytics: Financial and Cryptocurrency Transactions 1,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to enhance the investigative process and search for patterns and relationships in financial transactions including cryptocurrencies to support drug trafficking and money laundering investigations.

Expected benefits: Enhances the detection and prevention of financial crimes related to ongoing investigations.",Outputs include recommended results and data visualizations.,None of the above.,,Operation and Maintenance,Law & Justice,renamed
35968,DOJ,DEA,Data & Analytics: Financial and Cryptocurrency Transactions 2,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to enhance the investigative process and search for patterns and relationships in financial transactions including cryptocurrencies to support drug trafficking and money laundering investigations.

Expected benefits: Enhances the detection and prevention of financial crimes related to ongoing investigations.",Outputs include recommended results and data visualizations.,None of the above.,,Operation and Maintenance,Law & Justice,renamed
35969,DOJ,DEA,Data & Analytics: Financial and Cryptocurrency Transactions 3,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to enhance the investigative process and search for patterns and relationships in financial transactions including cryptocurrencies to support drug trafficking and money laundering investigations.

Expected benefits: Enhances the detection and prevention of financial crimes related to ongoing investigations.",Outputs include recommended results and data visualizations.,None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35970,DOJ,DEA,Controlled Substances Act (CSA): Automation of Reports and Consolidated Orders System (ARCOS) Data Summarization,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to automate the validation and summarization of ARCOS data for further analysis.

Expected benefits: To save time and effort of fully manual review of ARCOS data.",Outputs a list of recommendations with validated data with summary information.,None of the above.,,Operation and Maintenance,Law & Justice,continued
35971,DOJ,DEA,Controlled Substances Act (CSA): Transaction Data Ranking,"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to rank CSA transaction data based on the factors identified/calculated as part of a manual analysis.

Expected benefits: To reduce time and effort of manually ranking.","Outputs a data visualization that highlights activity, based on certain factors, and includes a ranking.",None of the above.,,Operation and Maintenance,Law & Justice,continued
35972,DOJ,DEA,PenLink PLX,"Purpose: DEA has a mission to protect communities and save lives. It requires a need to understand communications within criminal operations. Multi-language machine transcription of audio files is intended to filter massive audio files to relevant data for review. This is one feature of a larger system.

Expected benefits: To allow search of audio files to identify which parts of the conversations should be reviewed and interpreted officially by human translators and analysts for discovery purposes.",Outputs vary by use case.,None of the above.,,Acquisition and/or Development,Law & Justice,renamed
35973,DOJ,DEA,Generative AI / Large Language Model: Call Center Management and Service Delivery Support (Salesforce),"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to improve the effectiveness of the Diversion Control Registrant Call Center by automating the routing of incoming calls, providing answers to common questions for Diversion Control Registrant call center agents to identify and quickly propose steps toward resolution, and monitoring customer feedback.

Expected benefits: To expedite responding to registrant needs with timeliness and consistency of DEA's customer service posture to DEA registrants. To decrease labor costs while maintaining high levels of customer service to DEA registrants. To capture needed improvements to service for implementation.","Outputs a recommended course of action with recommended response for the call center operator to the DEA registrant to resolve the interaction, a priority classification and response to customers needing higher level intervention of call center staff, and a report that summarizes the survey responses with quantifiable and qualitative metrics.",None of the above.,,Acquisition and/or Development,Government Services (includes Benefits and Service Delivery),renamed
35974,DOJ,DEA,Generative AI R&D Sandbox,"Purpose: The purpose of this use case is to create a R&D environment to enable DEA to test and prototype Generative AI based solutions.

Expected benefits: To provide a safe environment to prototype and test experimental AI based use cases.",Outputs vary based on the use cases.,None of the above.,,Initiated,Mission-Enabling (internal agency support),continued
35975,DOJ,DEA,Instructional System Design Online Courses,"Purpose: DEA has a mission to protect communities and save lives. The purpose of this use case is to generate images for use in training materials.

Expected benefits: To reduce the amount of time and resources needed to develop training aids and graphical inserts for online Computer Based Training (CBT).",Outputs graphical content based on the queries entered by users.,None of the above.,,Acquisition and/or Development,Law & Justice,continued
35976,DOJ,DEA,Drone Technology,"Purpose: DEA has a mission to protect communities and save lives. Drone technology uses AI for autonomous navigation and obstacle avoidance. The purpose of this use case is to enable more proficient drone operation and to support agent safety.
 
Expected benefits: This use case supports human drone operators and pilots in deploying drones. It reduces resources and allows trained drone operators to focus on real-time operational needs.",Outputs reports and analytics on drones operations.,None of the above.,,Operation and Maintenance,Law & Justice,renamed
35977,DOJ,DEA,Nuclear Magnetic Resonance (NMR) Spectra Prediction,"Purpose: DEA has a mission to protect communities and save lives. Prediction of Nuclear Magnetic Resonance (NMR) spectra based upon chemical structures in an important component of structural elucidation when identifying known and unknown chemicals.

Expected benefits: Fast processing and interpretation of nuclear magnetic resonance spectra.",Outputs predicted labels for the spectra.,None of the above.,,Acquisition and/or Development,Law & Justice,continued
35978,DOJ,DEA,Automated Services and Application Monitoring,"Purpose: DEA operates a large number of systems, services, and applications within its IT environments. The reliable performance of these systems is critical for to DEA to carry out its mission. The purpose of this use case is to automate observability processes (metrics, logs, traces, etc.), enhance operational efficiency, and improve performance and reliability of services and applications within DEA IT environments.  

Expected benefits: To facilitate expedited information retrieval, discoveries within unstructured data to support timely mission-enabling functions.","Outputs the recommended results of root cause, impact analysis, automated remediation recommendations, and predictive insights.",None of the above.,,Operation and Maintenance,Law & Justice,renamed
35979,DOJ,DEA,Controlled Substance Act (CSA): Retired Data Use Case (Hawk.ai),"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case was to validate and propose standardization updates for Automation of Reports and Consolidated Orders System (ARCOS) data to improve accuracy and conciseness.

Expected benefits: To improve the data capture and processing within Automation of Reports and Consolidated Orders System (ARCOS).",No AI outputs were generated. The contract period of performance has ended.,None of the above.,,Retired,Law & Justice,retired_2024
35980,DOJ,DEA,Generative AI / Large Language Model: Public Comment Summarization and Categorization (Docketscope),"Purpose: DEA is a data-driven organization that integrates data and analytics capabilities across its mission. The purpose of this use case is to utilize Generative AI to classify, summarize, organize and analyze public comments on Regulations.gov.

Expected benefits: To save time in manually reviewing large quantity of comments with AI-enabled categorization, summarization, and trends analysis to support appropriate prioritization for DEA's review and validation.","Outputs categorizes, summarizes, filters, flags, and organizes per queries inputted by DEA.",None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),renamed
35981,DOJ,DEA,FedRAMP Authorized Cloud Environment (AWS),"Purpose: DEA will migrate to a FedRAMP authorized environment, and will have access to AI/ML tools which may enable more data driven decision making.

Expected benefits: To support expedited data collaboration and analytics.",Outputs vary by use case.,None of the above.,,Acquisition and/or Development,Law & Justice,renamed
35982,DOJ,DEA,State Regional and Federal Enterprise Retrieval System (SRFERS): DOJ National Institute of Justice (NIJ),"Purpose: The DEA is responsible for coordination and cooperation with federal, state and local law enforcement officials on mutual drug enforcement efforts and enhancement of such efforts through potential interstate and international investigations beyond local or limited federal jurisdictions and resources. The purpose of this use case is to enable local law enforcement to identify individuals with whom they come into contact as appropriate. DEA does not manage this system.

Expected benefits: To quickly and accurately identify individuals with whom law enforcement officials come into contact as appropriate.","The AI system pulls data from multiple sources in order to find identifying information. These include data collected from: 1) Local law enforcement, i.e., the names, addresses, license plate numbers, and phone numbers of people with whom they've been in contact), 2) Jail bookings and inmates, 3) DMV, 4) License Plate Readers (LPRs) used by local law enforcement, and 4) ARJIS and SDLAW.",None of the above.,,Operation and Maintenance,Law & Justice,retired_2024
35983,DOJ,Department-wide,Bloomberg (AI Assisted Legal Research),"Purpose: Provides AI-assisted research to help streamline legal research and document review. 

Expected benefits: Increases the speed at which attorneys can review and evaluate caselaw to determine if it is applicable to their current investigations.",Case law recommendations,Searching for information using AI.,,Initiated,Law & Justice,continued
35984,DOJ,Department-wide,BriefCatch,"Purpose: Aids attorneys with grammar and sentence structure to enable stronger written product.

Expected benefits: Provide stronger written products.","Briefs, summaries, and any other written work product.",Improving the quality of written communications using AI tools.,,Operation and Maintenance,Law & Justice,continued
35985,DOJ,Department-wide,Cybersecurity Defense Tools,"Purpose: Certain tools are used department-wide to provide endpoint detection; threat intelligence, analysis, and response; and related services. These tools include, for example, CrowdStrike, Zscaler, Splunk, Lookout, Palo Alto Networks, and Cisco Secure Network Analytics.

Expected benefits: To help the Department more quickly identify and respond to threats and indicators of compromise from systems.",Recommendations related to potential IT security threats,None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),continued
35986,DOJ,Department-wide,eLitigation Tools,"Purpose: Department of Justice components use electronic litigation (“eLitigation”) tools for a broad range of purposes, including support of investigations, litigation, and FOIA and Privacy Act processes. Most of these tools are commercial-off-the-self products that are commonly used outside of government, such as Everlaw and Relativity. These tools increasingly integrate AI capabilities that can assist with tasks core to the mission of the Department, such as surfacing potentially discoverable information in voluminous collections of emails, text messages, or other electronic records; locating potentially inculpatory or exculpatory evidence in voluminous electronic data; and identifying material that may be appropriate for disclosure or withholding according to applicable legal rules and privileges.

Expected benefits: eLitigation tools can offer substantial benefits over exclusively human review of voluminous electronic information: they can be faster, more accurate and consistent, and more efficient. 

Please note: These tools are used in contexts that are rights-impacting, but the nature and details of AI uses vary, which may affect whether particular uses are rights-impacting.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,continued
35987,DOJ,Department-wide,Digital Forensics,"Purpose: Forensic analysis tools used to extract, analyze, search, and organize digital evidence and datasets.

Expected benefits: Increases the efficiency of extracting data from devices and of analyzing/searching for pertinent data within devices and datasets.",Outputs vary by use case.,None of the above.,,Operation and Maintenance,Law & Justice,continued
35988,DOJ,Department-wide,General Web Search,"Purpose: DOJ employees use services such as Google and Bing to retrieve information on a variety of subjects.

Expected benefits: Streamline the information-gathering processes.",Recommended search results,Searching for information using AI.,,Operation and Maintenance,Mission-Enabling (internal agency support),renamed
35989,DOJ,Department-wide,LexisNexis (AI assisted legal research),"Purpose: Conduct legal research.

Expected benefits:  Improving accuracy and efficiency of legal research.","Recommends caselaw and other legal materials (such as statutes, regulations, and scholarly articles) and, in some circumstances, an overview of the law in response to queries.",Searching for information using AI.,,Operation and Maintenance,Law & Justice,continued
35990,DOJ,Department-wide,Percipio Skillsoft CAISY,"Purpose: Interactive tool using generative AI to customize learning environments for the workforce.

Expected benefits: Training tailored to individual needs.",Training recommendations.,None of the above.,,Initiated,Education & Workforce,renamed
35991,DOJ,Department-wide,ServiceNow,"Purpose: To automate engagement with IT helpdesk personnel for IT requests. ServiceNow is a cloud-based platform that digitizes and automates workflows and  helps organizations work more efficiently and effectively. ServiceNow automates incident triage and classification and can handle routine inquires and simple tasks to free up resources to focus on higher priority issues. 

Expected benefits: Allows IT support to common and simple requests 24/7.  ServiceNow provides a scalable solution that supports faster and more responsive service delivery and cost savings across the organization. Virtual agents handle common inquires that free staff for higher priority issues while predictive intelligence offers data-driven insights to improve decision-making and optimizing resource allocation. Consistent processing helps reduce errors and enhances user experience.","Automated service requests
Incident resolution recommendations
Virtual agency responses
Data insights and analytics reports
Search results and recommendations 
Documented and categorized knowledge-based articles.",None of the above.,,Operation and Maintenance,Mission-Enabling (internal agency support),retired_2024
