agency,use_case_name,cohort,bureau_component,current_is_generative_ai,is_general_llm_access,ai_sophistication,ai_classification,ai_classification_normalized,stage_normalized,operational_date,tool_product_name,system_name,vendor_name,problem_statement,expected_benefits,system_outputs,fired_keywords
VA,Syngo Application Software,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"The Syngo Application Software is a medical software for real-time viewing, image manipulation, 3D-visualization, communication, and storage of medical images and data on exchange media. It is used for diagnostic image viewing and post-processing and for viewing and post-processing during interventional procedures.",Accelerates radiology workflows.,Performs image fusion.,workflow
VA,Synthetic Data Creation,over_unspecified,VBA: Veterans Benefits Administration,1,0,classical_ml,,Unspecified,retired,,,,,,,,
VA,"Synthetic Data Generation:  Experimenting with OpenSource, Third Party and GenAI",over_unspecified,VHA: Veterans Health Administration,1,1,general_llm,,Unspecified,retired,,,,,,,,genai
VA,Teledermatology Clinical Outcome Classification,over_contradict,VHA: Veterans Health Administration,1,1,general_llm,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pre_deployment,,,,,This seeks to develop an NLP LLM tool that reviews dermatology and teledermatology clinical notes in the EHR and classify them into a clinical outcome category. Natural language processing is used to determine qualitative outcomes for skin diseases where quantitative metrics don't exist.,Measure and improve skin disease outcomes for both telehealth and in-person care.,Classification of clinical outcomes,llm
VA,TeraRecon iNtuition-Structural Heart Module,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"The iNtuition-Structural Heart Module is an iNtuition (K121916) based optional feature that employs all standard features offered by iNtuition. These standard features include convenient image manipulation tools (like drawing of region of interests), manual and automatic segmentation of structures, image assessment and measurement tools (linear, diameter, perimeter, angle, area and volume) and tools that support report creation, transmission and storage of reports in digital form, and tracking of historical information about the studies analyzed by the software. iNtuition Vessel analysis and calcium scoring features are utilized to support automatic and manual centerline extraction and analysis and calcium quantification.",Accelerate standard cardiology workflows.,Image segmentations and measurements.,workflow
VA,TherapyTrainer,under_declared,VHA: Veterans Health Administration,0,0,general_llm,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).",Generative AI,pre_deployment,,,,,Simulation and feedback for training in evidence-based psychotherapies. This technology is intended to allow therapists to have just-in-time support and feedback when learning a new treatment. Problem to be solved: Problems scaling training; there are limited available experts to provide consultation and feedback.,more rapid training and skill acquisition; more therapists available to provide high quality evidence-based care.,AI consultant will provide feedback and suggestions for how to engage in therapeutic interactions with a simulated patient agent; AI simulated patient will simulate patient behavior in a therapy session; AI fidelity monitor will provide the AI consultant with assessment of therapist skill; AI safety agent will detect whether therapist response to simulated patient risk is appropriate.,
VA,Transpara Breast Care,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"Transpara software is intended for use as a concurrent reading aid for physicians interpreting full-field digital mammography exams (FFDM) and digital breast tomosynthesis (DBT) exams from compatible FFDM and DBT systems, to identify regions suspicious of breast cancer and assess their likelihood of malignancy.","Supporting mammography and digital breast tomosynthesis exams: it is designed to be used by physicians to improve interpretation of full-field digital mammography (FFMD) and digital breast tomosynthesis (DBT), improve detection and characterization of abnormalities, and enhance workflow.","The output of the device includes locations of calcifications groups and soft-tissue regions, with scores indicating the likelihood that cancer is present, and an exam score indicating the likelihood that cancer is present in the exam. Patient management decisions should not be made solely on the basis of analysis by Transpara.",workflow
VA,Use of Large Language Models to improve classification of identified text snippets from the CLEVER natural language processing pipeline,over_contradict,VHA: Veterans Health Administration,1,0,general_llm,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,deployed,,,,,"Use of text matching approaches like CLEVER to identify clinical information of interest in free-text clinical notes is an efficient approach but can be over-inclusive (e.g. including terms when used with an alternative meaning, for example, a search for “arms” may pick up mentions of forearms and firearms).  A variety of approaches can be used to further filter identified text snippets to those more likely to be of interest for a given use case.  Here we use large language model queries to classify text snippets as being relevant to a concept of interest.","Improved classification of text snippets from clinical notes will increase clinician and management efficiency in use of decision support to summarize and review information extracted from free-text clinical notes.  For example, improved filtering of text snippets for clinical risk factors of interest will reduce clinician time in obtaining clinically needed information about risk factors of interest by filtering out text snippets that are unlikely to be meaningful to their immediate clinical decision.  In short, the clinician will have fewer candidate text snippets to read through to get the information they need.  Likewise, summary views of identified possible concept mentions will be more accurate, reducing noise in views to support strategic decisions.","This AI use case adds additional LLM-derived classification labels to text snippets from free-text clinical notes identified by the CLEVER NLP pipeline.  These labels indicate the LLMs classification of the text snippet as being related to a concept of interest.  For example, in our first deployed use of this method, an LLM model was used to improve classification of text snippets identified as including the term “xylazine” in the note text.  The LLM classified identified text snippets into one of three labels: (1) ""Other"" (OTH) for snippets without evidence of suspected xylazine exposure, (2) ""Suspected-Positive"" (SUS-P) for snippets with positively asserted evidence of suspected exposure, and (3) ""Suspected-Negative"" (SUS-N) for snippets where the suspected exposure was negated.  The OTH category included, for example, the many cases in which providers educated patients about the presence of xylazine in the illicit drug supply.  The LLM-derived classification labels were used to narrow down text snippets for display as mentions of “possible xylaxine exposure” on the STORM decision support display (to help clinicians find information of relevance to opioid risk management across VA medical records) and in maps of possible xylazine exposures for strategic planning.  In both cases, only those text snippets labeled as “SUS-P” were included on the displays.",large language model
VA,Using LLMs to assist with data extraction,over_contradict,VHA: Veterans Health Administration,1,0,general_llm,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pre_deployment,,,,,"We are investigating the ability of Large Language Models (LLMs) to automate the extraction of discrete data elements from clinical notes. The National Radiation Oncology Program (NROP) office is using Quality Measures to evaluate the quality of care to veterans receiving radiotherapy inside of the VA and in the community. While a much value was found in the data collected in prior projects, the manual data extraction process was expensive, time consuming and still error prone. The purpose of this work is to determine the feasibility of using modern AI technology to reduce the burden of collecting this information from clinical notes.

AI will be used to automate data extraction from free text notes which is not possible at scale because of the cost and the level of human labor required.","Extracting this discrete data will help to track changes in treatment quality over time, identify care gaps and provide data which could later be used for building predictive models to improve care and become a resource for VA researchers.",The primary output of this system will be discrete data found in free text clinical notes.,llm; large language model
VA,VA Chat Copilot Meta Pilot,over_unspecified,OIT: Office of Information & Technology,1,1,general_llm,,Unspecified,retired,,,,,,,,copilot
VA,VA Health Connect (VAHC) Customer Relationship Management (CRM) - contact quality analysis,over_contradict,VHA: Veterans Health Administration,1,0,general_llm,Classical/Predictive Machine Learning: Models trained on data to make predictions or classifications based on identified patterns or relationships.,Classical/Predictive Machine Learning,pre_deployment,,,,,"There are very few tools available to evaluate the content of a Clinical Contact Center (CCC) Contact to provide insight into the purpose, tenor of the call, satisfaction of the Veteran, and identify Medical Support Assistant (MSA) training opportunities. AI will provide a window into the overall quality of the call based on the purpose, content, and resolution of the contact.","Improved insight into the quality of cases received by the CCC to identify training opportunities, trends, identify opportunities to provide Veteran self-service options.","Contact quality metrics, data for additional analysis to identify trends, training opportunities, and self-service options.",assistant
VA,VA VoiceBot for Call Center Modernization,over_contradict,OIT: Office of Information & Technology,1,0,nlp_specific,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pre_deployment,,,,,"The VoiceBot can quickly handle common inquiries, offering Veterans immediate answers and reducing the frustration of long wait times. This allows Contact Centers to focus resources on more complex issues, ultimately improving response times for urgent matters and reducing overall call center costs.","The VA VoiceBot aims to enhance the Veteran experience by providing efficient self-service via telephone, reducing wait times, and freeing up call center resources for more complex issues. It will utilize advanced Natural Language Understanding (NLU) to manage routine inquiries and seamlessly escalate to human agents, when necessary, ensuring context and identity are retained. The initiative is focused on integrating VoiceBot across call center lines such as Women Veterans Call Center (WVCC), VBA, and VetHOME, which will streamline processes, improve support consistency, and lower operational costs.",Depends on call center. Output can include FAQ and authenticated information via APIs.,agent
VA,VA.gov Chatbot: Summative Content,over_contradict,OIT: Office of Information & Technology,1,0,general_llm,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,,,,,"AI can provide around-the-clock support without long wait times, allowing our human call center agents to help individuals with more complex concerns. The virtual agent will allow veterans to self-serve, ask questions at their own pace, complete tasks, and find answers and information more easily.","Veterans receive increased access to self-service capabilities - the virtual agent will allow veterans to self-serve, ask questions at their own pace, complete tasks, and find answers and information more easily.",Benefits information based on VA.gov content.,chatbot; agent
VA,VAHC CRM- Veteran Self-Service,over_contradict,VHA: Veterans Health Administration,1,0,nlp_specific,"Natural Language Processing: AI that processes, interprets, and shares information in human language.",Natural Language Processing,pre_deployment,,,,,The Clinical Contact Center (CCC) receives 45 million calls per year. At this time the CCC has a queue abandonment rate of 9.4% which is significantly higher than the national average for contact centers. AI reduce the number of abandoned calls.,"The CCC receives 45 million calls per year. At this time the CCC has a queue abandonment rate of 9.4% which is significantly higher than the national average for contact centers. AI will allow Veterans to get answers to commonly asked questions and access basic services which will allow Medical Service Assistants (MSAs) to answer more complex calls, reducing hold times for Veterans and reducing the number of abandoned calls.",Refilled prescriptions; answers to commonly asked questions; decisions to escalate a contact to a triage nurse.,assistant
VA,VBA Mail Management Services (MMS) - Modification,under_declared,VBA: Veterans Benefits Administration,0,0,general_llm,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).",Generative AI,pre_deployment,,,,,"We are shifting data capture from back-office processing to the point of first contact. The system validates VA forms in front of the user interactively as it is being submitted, allowing the submitter to verify and correct errors immediately (reduces churn). This will help with claims modernization.",To prevent claims processing inefficiencies in data quality at intake.,Upgrade to QuickSubmit to include a forms validation engine.,
VA,VCA & PPMS Chatbot,over_unspecified,VHA: Veterans Health Administration,1,0,general_llm,,Unspecified,retired,,,,,,,,chatbot
VA,VEO Virtual Analyst Proof of Concept,over_unspecified,OIT: Office of Information & Technology,1,0,classical_ml,,Unspecified,retired,,,,,,,,
VA,VX Insights Hub Agent,over_unspecified,VEO: Veterans Experience Office,1,0,general_llm,,Unspecified,retired,,,,,,,,agent
VA,Verathon BladderScan Prime PLUS System,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,Accelerate bladder measurements.,Accelerate bladder measurement workflows.,"Bladder volume, directional aiming with real-time feedback, battery status and usage rate indicators are displayed on the LCD display.",workflow
VA,VistA Records Accessed by SQL (VRAS),under_declared,OIT: Office of Information & Technology,0,0,general_llm,"Generative AI: AI that generates new or synthetic content (e.g., images, videos, audio, text, code).",Generative AI,pilot,,,,,"The VistA Records Accessed by SQL (VRAS) is a transformative initiative aimed at modernizing data accessibility and analytics within the Department of Veterans Affairs (VA).  By eliminating reliance on costly middleware and reducing process overhead, VRAS enables real-time, SQL compatible data access directly from Vista.  

This initiative establishes a seamless, efficient data pipeline, enhancing reporting capabilities, reducing infrastructure complexity, and supporting data-driven decision-making across all VistA instances.  With improved accessibility to high-quality data, VA users can generate timely, accurate insights that drive operational efficiency and better outcomes for departments that directly affect veteran care.",Full AI access to each VistA instance via ODBC/JDBC.,"All VistA Data, from Supply chain to Medical records.",
VA,Vivid E80/ Vivid E90/ Vivid E95,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"Vivid E80 / Vivid E90 / Vivid E95 is a Track 3, diagnostic ultrasound system for use by 
qualified and trained healthcare professionals. It is primarily intended for cardiac imaging 
and analysis but also includes vascular and general radiology applications. It is a full featured 
diagnostic ultrasound system that provides digital acquisition, processing, analysis and display 
capabilities.",Improve ultrasound workflows.,Measurements of areas of interest.,workflow
VA,Vivid iq,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"The Vivid iq system is a general-purpose, Track 3, diagnostic ultrasound device, primarily intended for cardiovascular diagnostic use and shared service imaging. It is intended for use by qualified and trained Healthcare professionals for Ultrasound imaging, measurement, display and analysis of the human body and fluid.",Improve ultrasound workflows.,Measurements of areas of interest.,workflow
VA,"Voluson Expert 22, Voluson Expert 20, Voluson Expert 18",over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"The systems are full-featured Track 3 ultrasound systems, primarily for general radiology use and specialized for OB/GYN with particular features for real-time 3D/4D acquisition. They consist of a mobile console with keyboard control panel; color LCD/TFT touch panel, color video display and optional image storage and printing devices. They provide high performance ultrasound imaging and analysis and have comprehensive networking and DICOM capability. They utilize a variety of linear, curved linear, matrix phased array transducers including mechanical and electronic scanning transducers, which provide highly accurate real-time three-dimensional imaging supporting all standard acquisition modes.
https://www.fda.gov/medical-devices/software-medical-device-samd/artificial-intelligence-enabled-medical-devices The systems are all intended for diagnostic ultrasound imaging and fluid flow analysis.",Accelerate ultrasound workflows.,Recommended image contours.,workflow
VA,Workflow Box,over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"Workflow Box is a data routing and image processing tool which automatically applies contours to data that is sent to one or more of the included image processing workflows. Contours generated by Workflow Box may be used as an input to clinical workflows, including, but not limited to, radiation therapy treatment planning. Workflow Box must be used in conjunction with appropriate software to review and edit results generated automatically by Workflow Box components. For example, image visualization software must be used to facilitate the review and edit of contours generated by Workflow Box component applications. Workflow Box is intended to be used by trained medical professionals. Workflow Box is not intended to automatically detect lesions.","Accelerates radiology workflows: Workflow Box is a software application that enables the routing of image data and structures to automatic image processing workflows, including atlas based contouring, image registration based re-contouring and machine learning based contouring. Workflow Box data routing and contouring workflows support CT, MR and RTSTRUCT image data and structures. Workflow Box supports the routing of data to and from DICOM nodes within a hospital network.",Workflow Box is a data routing and image processing tool which automatically applies contours to data which is sent to one or more of the included image processing workflows.,workflow
VA,"XIDF-AWS801, Angio Workstation (Alphenix Workstation), V9.5",over_contradict,VHA: Veterans Health Administration,1,0,computer_vision,"Computer Vision: AI that processes and interprets visual data (e.g., images and videos).",Computer Vision,deployed,,,,,"The XIDF-AWS801, Angio Workstation (Alphenix Workstation), V9.5 is used for image input from the Diagnostic Imaging System and Workstation, image processing, and display. The Angio Workstation (XIDF-AWS801) is used in combination with an interventional angiography system (Alphenix series systems, Infinix-i series systems and INFX series systems) to provide 2D and 3D imaging of selective catheter angiography procedures for the whole body (including heart, chest, abdomen, brain, and extremity).",Supports angiography imaging workflows.,Automatically stabilizes device during imaging.,workflow
VA,Xtract WDS - OSLE,under_declared,"OSP: Office of Operations, Security, and Preparedness",0,0,computer_vision,Agentic AI: AI systems that perform tasks or make decisions autonomously with minimal human intervention.,Agentic AI,pre_deployment,,,,,Heat map detection for weapon detection software.,"The AI assisted Weapon Detection System will be used to detect weapons and alert staff. This would aid in ensuring the area is safe and secure for Veterans, Visitors, and Employees.",Areas of interest in a map of the body that indicates objects that have indicators aligned with known types of different weapons.,
VA,electronic Virtual Assistant (e-VA),over_unspecified,VBA: Veterans Benefits Administration,1,0,general_llm,,Unspecified,retired,,,,,,,,assistant
