action,agency_abbreviation,uc_2024_slugs,uc_2025_slugs,confidence,reasoning
reject_rename,HHS,hhs-ai-assisted-data-entry,hhs-federal-assistant-ai-agent,high,2024 HHS AI-assisted paper-form data entry vs 2025 HHS OCIO Federal Assistant agentic AI for citizen Q&A; different problem and outputs.
reject_rename,HHS,hhs-ai-assisted-pattern-detection,hhs-ai-powered-assistant-for-pathogen-detection-aipd,high,2024 HHS AI log-pattern anomaly detection vs 2025 FDA AI-powered pathogen-detection assistant; unrelated.
reject_rename,HHS,hhs-ai-assisted-real-time-collaboration,hhs-ai-assisted-platform-for-clinical-pharmacology-review,high,2024 HHS AI-assisted real-time collaboration tool vs 2025 FDA clinical-pharmacology review platform; unrelated despite shared 'AI-assisted' phrasing.
reject_rename,HHS,hhs-ai-ml-for-study-section-prediction-in-nichd,hhs-ai-for-clinical-study-risk-assessment-and-inspection-preparation,high,"2024 NIH NICHD study-section prediction ML vs 2025 FDA clinical-study risk-assessment AI; both ML for review but different bureau, problem (study-section routing vs inspection prep), and system."
reject_rename,HHS,hhs-ai-powered-travel-booking,hhs-rag-system-for-travel-planning,high,2024 HHS commercial travel-booking sites vs 2025 NIH RAG chatbot for travel-policy questions; both 'travel' but different function (booking optimization vs policy Q&A).
reject_rename,HHS,hhs-ai-solution-for-image-duplication-detection,hhs-virtual-assistant-for-the-niams-grant-management-applications,high,2024 NIH image-duplication detection for publications vs 2025 NIH NIAMS grants-management virtual assistant; unrelated.
reject_rename,HHS,hhs-ai-solution-for-research-funding-gap-analysis-rf-gap,hhs-funding-opportunity-redundancy-analysis,high,2024 NIH research funding-gap analysis (RF-GAP) vs 2025 ACF funding-opportunity redundancy analysis (retired stub); different bureau and a retired stub.
reject_rename,HHS,hhs-artificial-intelligence-based-deduplication-algorithm-for-classification-of-dupl,hhs-chatbot-for-safety-reporting-portal-adverse-events-and-product-problems-submissi,high,2024 FDA FAERS deduplication algorithm vs 2025 FDA safety-reporting-portal submission chatbot; both adverse-event-related but different function (deduplication vs intake routing) and system.
reject_rename,HHS,hhs-assessing-developing-possible-version-of-hhsgpt-for-oidp-specific-internal-use,hhs-ai-identification-of-high-risk-health-centers,high,2024 OASH OIDP 'Ask ABE' HIV.gov RAG chatbot exploration vs 2025 HRSA high-risk health-center predictive analytics; unrelated.
reject_rename,HHS,hhs-assessment-of-dtt-ntp-research-effectiveness,hhs-deep-research-multi-agent-system,high,2024 NIH DEXTR DTT/NTP research-effectiveness extraction vs 2025 CMS Deep Research multi-agent system; unrelated.
reject_rename,HHS,hhs-augmenting-death-and-cause-of-death-ascertainment-in-observational-data-sources,hhs-driving-efficiency-and-expansion-of-dietary-supplement-label-database-data-throu,high,2024 FDA Sentinel death/cause-of-death NLP augmentation vs 2025 NIH dietary-supplement label database expansion; unrelated.
reject_rename,HHS,hhs-autocorrect-in-ms-word,hhs-grantsolutions-recipient-risk-tool,high,2024 HHS MS Word autocorrect vs 2025 ASFR GrantSolutions recipient risk-scoring tool; unrelated.
reject_rename,HHS,hhs-automated-annotation-of-study-data-using-knowledge-organization-systems,hhs-automating-the-distribution-of-cdc-state-department-cables-using-ai-models-in-th,high,2024 NIH knowledge-organization study annotation vs 2025 CDC State-Department cable distribution automation; unrelated.
reject_rename,HHS,hhs-automated-extraction-of-study-methods-and-assessment-of-reliability,hhs-ai-for-bioanalytical-study-risk-assessment-and-inspection-readiness,high,2024 NIH study-methods extraction/reliability assessment vs 2025 FDA bioanalytical study risk-assessment AI; unrelated despite shared 'study' wording.
reject_rename,HHS,hhs-automation-of-receipt-referral-process-of-niddk-grant-applications,hhs-detection-identification-of-reviewer-expertise-and-grant-application-content,high,2024 NIH NIDDK grant receipt/referral automation vs 2025 NIH reviewer-expertise/grant-content detection (CSRDREAC); both NIH grant-routing but different problem (PCC assignment vs reviewer matching) and system.
reject_rename,HHS,hhs-bankruptcy-bot,hhs-idr-support-bot,high,2024 CMS bankruptcy-detection bot (PACER) vs 2025 CMS IDR support RAG chatbot; different problem and system.
reject_rename,HHS,hhs-best-match-new-relevance-search-for-pubmed,hhs-deep-research-for-public-health,high,2024 NIH PubMed 'Best Match' relevance search vs 2025 CDC OpenAI Deep Research for public health; unrelated.
reject_rename,HHS,hhs-brand-vs-generic-market-share,hhs-agentic-rag-chatbot,high,2024 CMS brand-vs-generic drug market-share forecasting vs 2025 CDC agentic RAG chatbot for public inquiries; unrelated.
reject_rename,HHS,hhs-central-data-abstraction-tool-modernized-modernized-cdat-intake-process-automati,hhs-ofr-robotics-and-process-automation-orpa,high,2024 CMS RADV medical-record intake automation vs 2025 CDC RPA bots for invoice/PCARD processing; both 'automation' but different bureau and process.
reject_rename,HHS,hhs-chatbot-for-researchers-to-find-data-sets-for-environmental-health-research-effo,hhs-determining-how-federal-pain-resarch-has-responded-to-the-federal-pain-research-,high,2024 NIH environmental-health dataset-discovery chatbot vs 2025 NIH federal pain-research portfolio ML categorization; unrelated.
reject_rename,HHS,hhs-chatcdc-cdc-enterprise-generative-ai-chatbot-ideation,hhs-genaimeta-generative-ai-cdc-metadata-query-application,high,"2024 CDC ChatCDC ideation chatbot vs 2025 CDC GenAIMeta metadata-query application; the 2025 row is a specific metadata-validation tool, not the general-purpose chatbot."
reject_rename,HHS,hhs-chatcdc-cdc-enterprise-generative-ai-chatbot-software-development,hhs-ai-generated-data-processing-and-visualization-code-development,high,2024 CDC ChatCDC software-development chatbot vs 2025 FDA AI-generated data-processing/visualization code; different bureau and a narrower code-gen scope.
reject_rename,HHS,hhs-chatcdc-cdc-enterprise-generative-ai-chatbot-summarization,hhs-enhancing-the-rcdc-with-generative-ai,high,2024 CDC ChatCDC summarization chatbot vs 2025 NIH RCDC generative-AI enhancement; different bureau and a specific grant-categorization application.
reject_rename,HHS,hhs-clat-computerized-labeling-assessment-tool,hhs-ai-and-vaccine-labeling,high,"2024 FDA CLAT drug-labeling assessment tool vs 2025 FDA CBER vaccine-labeling review app; both labeling review but different center (CDER vs CBER), system, and product domain."
reject_rename,HHS,hhs-cms-enterprise-portal-services-cms-enterprise-portal-chatbot,hhs-cms-chat,high,2024 CMS Enterprise Portal chatbot (Amazon Lex) vs 2025 CMS Chat productivity assistant (CEDAR); different system and a general-purpose vs portal-specific bot.
reject_rename,HHS,hhs-computed-author-author-name-disambiguation-for-pubmed,hhs-category-subcategory-classification-safety-reports-bot,high,2024 NIH PubMed author name disambiguation vs 2025 FDA safety-report category classification bot; unrelated.
reject_rename,HHS,hhs-covid-19-pandemic-vulnerability-index-dashboard,hhs-lectora-ai-toolkit-and-microbuilder-authoring-tools,high,2024 NIH COVID-19 Pandemic Vulnerability Index dashboard vs 2025 CDC Lectora AI authoring tools (retired stub); unrelated.
reject_rename,HHS,hhs-creation-of-synthetic-survey-like-insurance-names-for-use-coding-nhis-private-in,hhs-leveraging-ai-for-the-creation-of-synthetic-datasets,high,"2024 CDC synthetic NHIS insurance-name generation vs 2025 CDC synthetic HAI dataset generation; both create synthetic data but different programs, data, and the 2024 row is retired."
reject_rename,HHS,hhs-data-lake-load-extract-transform-load-l-etl,hhs-product-label-and-text-extraction-system-plates,high,2024 CMS Security Data Lake L-ETL scaffolding vs 2025 FDA food-label extraction system PLATES; unrelated.
reject_rename,HHS,hhs-data-modeling-and-visualization-by-ms-excel,hhs-machine-learning-with-premier-healthcare-data-to-inform-predictive-modeling-of-a,high,2024 HHS MS Excel data modeling/visualization vs 2025 CDC ML antibiotic-use prediction with Premier Healthcare data; unrelated.
reject_rename,HHS,hhs-dcipher-sedric-aip-for-advanced-foodborne-outbreak-investigation-receipt-reading,hhs-aip-assist,high,2024 CDC SEDRIC receipt-reading AIP for foodborne outbreaks vs 2025 CDC 'AIP Assist' platform support chatbot; both on Palantir 1CDP but different functions (receipt extraction vs platform help).
reject_rename,HHS,hhs-development-of-automation-tools-and-data-warehouse-to-facilitate-be-assessments,hhs-hrsa-data-warehouse-chatbot,high,"2024 FDA bioequivalence automation/data warehouse vs 2025 HRSA data-warehouse public-inquiry chatbot; only 'data warehouse' overlaps, different bureau and function."
reject_rename,HHS,hhs-dextr-automated-data-extraction-tool,hhs-research-area-tracking-tool,high,2024 NIH DEXTR automated data-extraction tool vs 2025 NIH NIAID research-area tracking tool; different NIH systems and problems (literature extraction vs grant-area coding).
reject_rename,HHS,hhs-dfwed-food-vehicle-investigation-module,hhs-ai-web-content-search-engine-optimization-seo-in-drupal,high,2024 CDC food-vehicle investigation NLP module vs 2025 CMS Drupal SEO tool; completely unrelated.
reject_rename,HHS,hhs-division-of-international-services-customer-service-chatbot,hhs-dhdsp-nofo-technical-assistance-chatbot,high,2024 NIH Division of International Services immigration chatbot vs 2025 CDC DHDSP NOFO technical-assistance chatbot; different bureau and grant-program domain.
reject_rename,HHS,hhs-document-digitization-by-adobepro,hhs-identification-of-emerging-areas,high,2024 HHS Adobe Pro document digitization vs 2025 NIH identification of emerging scientific areas; unrelated.
reject_rename,HHS,hhs-document-q-a-interface,hhs-open-ai-sharepoint-document-assistant,high,"2024 ASPR SCCT document Q&A tool vs 2025 NIH retired SharePoint assistant; different bureaus, systems, and the 2025 row is a retired stub. Name-overlap only."
reject_rename,HHS,hhs-drug-cost-anomaly-detection,hhs-rfi-comment-analysis-poc,high,2024 CMS drug-cost anomaly detection vs 2025 CMS RFI comment-analysis POC; both CMS but different problem and outputs.
reject_rename,HHS,hhs-drug-cost-increase-predictions,hhs-drug-shortage-predictive-model,high,"2024 CMS Part D drug-cost-increase prediction vs 2025 FDA drug-shortage predictive model; both predict drug-related events but different bureau, problem (cost vs supply), and system."
reject_rename,HHS,hhs-email-prioritization-in-outlook,hhs-copilot-outlook,high,2024 HHS Outlook email categorization vs 2025 OCR Copilot for email drafting; both touch Outlook but different function (categorization vs drafting).
reject_rename,HHS,hhs-emergency-inventory-redistribution-model,hhs-mcp-server-registry-and-integration-platform,high,2024 ASPR emergency inventory optimization (linear programming) vs 2025 CMS MCP server registry/integration platform; entirely different problems and systems.
reject_rename,HHS,hhs-enhance-nlm-website-accessibility,hhs-bdc-website-search,high,2024 NIH NLM website 508-accessibility remediation vs 2025 NIH BDC website natural-language search; both NIH website tools but different function (508 fixes vs search).
reject_rename,HHS,hhs-enhancing-responses-to-customer-questions-about-nlm-products,hhs-medicare-ai-customer-insights,high,2024 NIH NLM customer-question response application vs 2025 CMS Medicare AI customer insights; different bureau and a customer-insights vs Q&A function.
reject_rename,HHS,hhs-entity-resolution-tool,hhs-grantsolutions-text-analyzer-tool,high,2024 ASPR SCCT entity-resolution tool for manufacturer/customer names vs 2025 ASFR GrantSolutions NOFO readability analyzer; unrelated problems.
reject_rename,HHS,hhs-environmental-health-research-annotation-for-model-development,hhs-assessing-public-comment-responses-to-draft-niosh-wildland-fire-smoke-document,high,2024 NIH environmental-health research annotation for model development vs 2025 CDC NIOSH wildland-fire-smoke public-comment analysis; unrelated.
reject_rename,HHS,hhs-exchange-complaints-review-categorization-ml-ai,hhs-dual-use-research-of-concern-durc-categorization-llm,high,2024 CMS exchange-complaints categorization model vs 2025 NIH DURC categorization LLM (retired stub); different bureau and domain.
reject_rename,HHS,hhs-executive-report-generation-ai-copilot,hhs-executive-order-gap-analysis-tool,high,2024 ASPR SCCT executive-report summarization copilot vs 2025 CMS Executive Order gap-analysis compliance tool; different bureau and purpose despite the word 'executive'.
reject_rename,HHS,hhs-facial-recognition-unlock,hhs-amd-platform-data-harmonization,high,2024 HHS iPhone Face ID unlock vs 2025 CDC AMD-platform metadata harmonization; unrelated.
reject_rename,HHS,hhs-flow-model-edge-prioritization-estimation-tool,hhs-pdf-information-extraction-for-889-forms,high,2024 ASPR supply-disruption flow model (regression) vs 2025 CDC OCR extraction of 889 compliance forms; no shared problem or system.
reject_rename,HHS,hhs-four-part-harmony-identification,hhs-unaccompanied-child-sponsor-identity-verification,high,2024 FDA deficiency-letter language identification vs 2025 ACF unaccompanied-child sponsor identity verification; unrelated.
reject_rename,HHS,hhs-generalized-demand-model-sensitivity-analyzer,hhs-ai-enabled-user-support-and-impact-monitoring,high,2024 ASPR demand-model sensitivity analyzer (constrained regression) vs 2025 NIH DSLD user-support chatbot; unrelated.
reject_rename,HHS,hhs-google-search-model-alerts,hhs-ai-search-in-google-vertex-discovery,high,2024 ASPR Google-search trend alerting model (EWMA) vs 2025 CMS Vertex AI website search; only the word 'Google' overlaps.
reject_rename,HHS,hhs-google-search-model-rising-trend-entity-extraction,hhs-senior-leadership-briefing-generation,high,2024 ASPR Google-search shortage entity extraction vs 2025 ASPR senior-leadership briefing generator; different problems despite same bureau.
reject_rename,HHS,hhs-grant-application-subject-matter-classification-tool,hhs-pangolin-lineage-classification-of-sars-cov-2-genome-sequences,high,"2024 NIH NIEHS grant subject-matter classification tool vs 2025 NIH SARS-CoV-2 Pangolin lineage classification; only 'classification' overlaps, entirely different domain."
reject_rename,HHS,hhs-hazards-threats-awareness-data-processing-automation,hhs-grant-award-process-efficiency,high,2024 CMS hazards/threats situational-awareness automation vs 2025 NIH grant-award process efficiency; unrelated.
reject_rename,HHS,hhs-hhsgpt,hhs-chatgpt,high,2024 OCIO HHSGPT enterprise ChatGPT/Azure pilot vs 2025 OCR ChatGPT for legal investigations; different bureau and a specific OCR investigative use vs the enterprise HHSGPT platform.
reject_rename,HHS,hhs-hiv-related-grant-classifier-tool,hhs-text-embedding-analysis-tool,high,2024 NIH HIV-grant classifier tool vs 2025 CDC text-embedding analysis tool; different bureau and a general clustering tool vs grant classifier.
reject_rename,HHS,hhs-icpg-governance-tool,hhs-elsa-genai-chat-tool,high,2024 CMS ICPG acquisition-plan classification tool vs 2025 FDA Elsa GenAI chat tool; different bureau and a general-purpose chatbot.
reject_rename,HHS,hhs-improving-customer-response,hhs-analyzing-multidrug-resistant-organism-response-data,high,2024 NIH NLM customer-response drafting AI vs 2025 CDC multidrug-resistant-organism free-text data analysis; unrelated.
reject_rename,HHS,hhs-improving-metadata-retrieval-and-transformation-for-metadata-management,hhs-incorporating-external-information-into-taxonomy,high,2024 NIH NLM metadata retrieval/transformation for Dataset Catalog vs 2025 NIH external-information taxonomy incorporation; different problem (metadata transform vs organism-name taxonomy).
reject_rename,HHS,hhs-informal-generative-ai-research-for-oidp-s-hiv-gov,hhs-ai-generated-pre-briefs-for-mag-hearings-and-airc-sessions,high,2024 OASH OIDP informal generative-AI research/monitoring vs 2025 CMS AI-generated pre-briefs for MAG hearings; unrelated.
reject_rename,HHS,hhs-information-search-from-google,hhs-aws-kendra-search-tool,high,"2024 HHS generic Google search-engine use vs 2025 SAMHSA AWS Kendra search tool for SAMHSA STORE; the genuine 2024 partner for the Kendra tool is the retired 'Smart Search' use case, not Google search."
reject_rename,HHS,hhs-it-system-outage-alerts,hhs-splunk-it-system-monitoring-software,high,2024 NIH GenAI IT-outage alert creation vs 2025 NIH Splunk IT monitoring (retired stub); both IT monitoring but the 2025 row is a retired stub for different software.
reject_rename,HHS,hhs-large-language-automation,hhs-tic-url-automation,high,2024 NIH 'Large Language Automation' multi-purpose grant/summary bot vs 2025 CMS marketplace Transparency-in-Coverage URL review automation; unrelated.
reject_rename,HHS,hhs-leveraging-user-generated-content-for-digital-behavioral-interventions,hhs-uspstf-public-forms-data-ai-integration,high,2024 NIH smoking-tweet classification model vs 2025 AHRQ USPSTF public-forms data integration (retired stub); unrelated.
reject_rename,HHS,hhs-manufacturer-name-standardization,hhs-data-standardization-with-llm,high,"2024 ASPR SCCT manufacturer-name standardization vs 2025 CDC FluLIMS data-cleaning/standardization with LLM; both standardize data but different bureau, system, and domain."
reject_rename,HHS,hhs-mastering-metadata-ai-powered-governance-for-data-insights,hhs-using-databricks-genie-for-routine-immunization-data-insights,high,"2024 CDC NCIRD metadata-governance for data.cdc.gov vs 2025 CDC Databricks Genie immunization analytics; different problem and system, 2024 row retired."
reject_rename,HHS,hhs-medicare-fee-for-service-requirements-modernization-mfrm,hhs-artificial-intelligence-use-case-pilot-in-medical-review-on-medicare-fee-for-ser,high,2024 CMS MFRM Medicare coverage-requirements LLM curation vs 2025 CMS CERT improper-payment medical-review pilot; both CMS Medicare FFS but different process (requirements curation vs medical review) and system.
reject_rename,HHS,hhs-medicare-part-c-d-plan-oversight-of-ai-used-for-prior-authorization-and-utilizat,hhs-machine-learning-techniques-for-early-detection-and-situational-awareness-of-rab,high,2024 CMS Part C/D plan oversight of AI vs 2025 CDC rabies-outbreak ML detection; unrelated.
reject_rename,HHS,hhs-metamap,hhs-merops,high,2024 NIH NLM MetaMap UMLS concept mapping vs 2025 NIH Merops manuscript copyediting; unrelated NLM tools.
reject_rename,HHS,hhs-model-based-open-source-reporting-search-and-summarization,hhs-medical-records-summarization,high,2024 ASPR open-source supply-chain reporting summarization vs 2025 HRSA medical-records summarization for claims review; different bureau and domain.
reject_rename,HHS,hhs-msp-assignment-bot,hhs-dls-ai-assistant-tool,high,2024 CMS MSP case-assignment bot vs 2025 CDC DLS lab-compliance AI assistant; unrelated.
reject_rename,HHS,hhs-mtix,hhs-imaris,high,2024 NIH NLM MTIX MeSH indexing system vs 2025 NIH Imaris microscopy object classification; entirely different domains.
reject_rename,HHS,hhs-negotiated-drug-predictions,hhs-foia-exemption-aligned-redaction,high,2024 CMS negotiated-drug price prediction vs 2025 HRSA FOIA exemption-aligned redaction; unrelated.
reject_rename,HHS,hhs-niaid-genai-toolkit,hhs-ethics-ai-agent,high,2024 NIH NIAID GenAI Toolkit chat/document bot vs 2025 NIH Ethics AI Agent; different bureau and a specialized ethics-Q&A agent vs general toolkit.
reject_rename,HHS,hhs-nlm-chem-towards-automatic-chemical-indexing-in-pubmed-articles,hhs-powerautomate-delinquent-submissions,high,2024 NIH NLM-Chem chemical indexing vs 2025 NIH PowerAutomate delinquent-submissions audit automation; unrelated.
reject_rename,HHS,hhs-nlm-gene-towards-automatic-gene-indexing-in-pubmed-articles,hhs-integrated-data-repository-idr-customer-analytic-environment-cae,high,2024 NIH NLM-Gene gene indexing vs 2025 CMS IDR Customer Analytic Environment; unrelated.
reject_rename,HHS,hhs-oagm-rate-card,hhs-ask-aithena,high,2024 CMS OAGM rate-card labor-category normalization vs 2025 NIH 'Ask Aithena' research literature chatbot; unrelated.
reject_rename,HHS,hhs-operational-efficiency-analytics,hhs-portfolio-analytics,high,2024 CMS appeals operational-efficiency analytics vs 2025 CDC publication portfolio theme analysis; different bureau and domain.
reject_rename,HHS,hhs-oppq-policy-bot-aka-policy-and-guidance-documents-search,hhs-eslate-bot,high,2024 FDA OPPQ policy-document search bot vs 2025 NIH eSlate nomination-package Q&A bot; different bureau and document domain.
reject_rename,HHS,hhs-pharmacovigilance-machine-learning-to-detect-excess-safety-signal,hhs-hamlet-harnessing-machine-learning-to-eliminate-tuberculosis,high,2024 FDA pharmacovigilance safety-signal ML vs 2025 CDC HaMLET tuberculosis ML (retired stub); unrelated.
reject_rename,HHS,hhs-pii-detection-using-private-ai,hhs-writing-code-using-ai,high,"2024 CDC NCHS PII-detection tool (Private AI, retired) vs 2025 NIH code-writing assistant; unrelated."
reject_rename,HHS,hhs-ppe-product-classification-model,hhs-cder-publications,high,2024 ASPR PPE product classification model vs 2025 FDA CDER publications curation/classification; unrelated domains.
reject_rename,HHS,hhs-presentation-design-by-ms-powerpoint,hhs-delegations-repository-assistant,high,2024 HHS PowerPoint design suggestions vs 2025 CDC Delegations Library retrieval chatbot; unrelated.
reject_rename,HHS,hhs-presenting-providing-technical-assistance-on-hiv-gov-s-cautious-transparent-use-,hhs-targeted-technical-assistance,high,2024 OASH OIDP HIV.gov generative-AI training/workshops vs 2025 HRSA targeted technical-assistance health-center identification; unrelated despite shared 'technical assistance' wording.
reject_rename,HHS,hhs-reddit-post-analysis-for-sexual-health-using-large-language-models,hhs-assessing-large-language-models-for-synthetic-survey-data-generation,high,2024 CDC Reddit sexual-health post analysis (retired) vs 2025 CDC LLM synthetic survey-data generation; different problems.
reject_rename,HHS,hhs-relationships-events-contacts-and-outreach-network-recon,hhs-creating-a-development-network,high,2024 CMS Salesforce-native RECON tool (retired) vs 2025 FDA CDER Sentinel clinical-data development network; unrelated.
reject_rename,HHS,hhs-report-summarization-by-commercial-genai-platform,hhs-llm-assisted-referral-justification-email-generator,high,2024 HHS commercial GenAI report summarization vs 2025 NIH LLM referral-justification email generator; unrelated.
reject_rename,HHS,hhs-scalable-automated-nlp-assisted-chart-abstraction-and-feature-extraction-tool,hhs-case-management-tool-case-creation-automation,high,2024 FDA Sentinel NLP chart-abstraction tool vs 2025 CMS case-management creation automation; unrelated.
reject_rename,HHS,hhs-semantic-group-prediction-in-the-umls-metathesaurus,hhs-prediction-of-protein-3d-structures,high,2024 NIH UMLS semantic-group prediction vs 2025 NIH protein 3D-structure prediction (retired stub); only 'prediction' overlaps.
reject_rename,HHS,hhs-singlecite-improving-single-citation-search-in-pubmed,hhs-generating-metadata-for-web-archive-resources,high,2024 NIH NLM SingleCite citation search vs 2025 NIH web-archive metadata generation; unrelated.
reject_rename,HHS,hhs-smart-search,hhs-agentic-web-search,high,2024 SAMHSA 'Smart Search' (Kendra for SAMHSA STORE) vs 2025 CMS Agentic Web Search for CMS Chat; different bureau and problem. The 2024 Smart Search is recovered as the match for the 2025 SAMHSA Kendra tool instead.
reject_rename,HHS,hhs-tech-support-chatbot,hhs-mft-ui-chatbot,high,2024 NIH OIIT tech-support chatbot vs 2025 CMS MFT UI chatbot; both support chatbots but different bureau (NIH ORS vs CMS CCIIO) and system.
reject_rename,HHS,hhs-transcription-in-zoom-and-teams,hhs-grants-portfolio-analysis,high,2024 HHS Zoom/Teams meeting transcription vs 2025 NIH grants portfolio analysis; unrelated.
reject_rename,HHS,hhs-travel-route-optimization-by-google-maps-and-apple-maps,hhs-pathogen-strain-characterization-from-mixed-strain-samples,high,2024 HHS Google/Apple Maps route optimization vs 2025 CDC pathogen strain characterization from mixed samples; unrelated.
reject_rename,HHS,hhs-utilizing-hhsgpt-pilot-for-writing-editing,hhs-hive-ai-pilot,high,2024 OASH OIDP HHSGPT writing/editing pilot vs 2025 FDA CBER HIVE AI pilot for IND review; different bureau and a regulatory-review tool vs general writing assistant.
reject_rename,NSF,nsf-ask-nsf-initial-pilot,nsf-tip-ms-copilot-pilot,high,Ask NSF Initial Pilot tests an AI-platform chatbot answering questions from documents; the TIP MS Copilot Pilot is Microsoft 365 Copilot for text generation in Word/Excel/PowerPoint. Different tools and purposes.
confirm_rename,SEC,sec-public-filing-disclosure-review,sec-disclosure-review-chatbot,medium,"Both support SEC disclosure review — the 2024 row summarizes public filing disclosures and answers questions, the 2025 DREAM chatbot answers staff disclosure-review questions in Corporation Finance. Same problem (disclosure review) and Q&A output; the 2025 filing recast it as a chatbot."
reject_rename,SEC,sec-create-work-related-videos,sec-creating-ai-generated-images,medium,Video creation/editing and AI image generation are distinct generative use cases in different SEC offices; matched on 'create'/'creating' token overlap.
reject_rename,SEC,sec-exploring-ai-products-for-enterprise-use,sec-extracting-data-from-foia-request-forms,high,An open-ended OIT 'exploring AI products' planning row and a specific FOIA-form data-extraction-to-SharePoint use case are not the same; the 2024 row is a generic placeholder.
reject_rename,SEC,sec-federal-acquisition-research-solution,sec-streamlining-initial-research,medium,The 2024 tool summarizes federal acquisition policy for the acquisition workforce; the 2025 row streamlines initial research in examinations and enforcement matters. Different office and subject matter despite the shared word 'research'.
reject_rename,SEC,sec-human-resources-search,sec-public-website-search,high,An OHR knowledge-article search tool and an EXAMS tool that summarizes and answers questions about external public websites are unrelated; matched only on 'search'.
reject_rename,State,state-automated-burning-detection,state-automatic-detection-of-authentic-material,high,Automated Burning Detection (satellite near-infrared anomaly scans) is retired; Automatic Detection of Authentic Material identifies foreign-language curriculum material. Unrelated despite the name-overlap.
reject_rename,State,state-automated-damage-assessments,state-ai-augmented-declassification-review,high,Automated Damage Assessments (Conflict Observatory satellite imagery) is retired; AI-Augmented Declassification Review processes cables/emails for declassification. Entirely different problems.
reject_rename,State,state-crisis-campaign-cable-analytics,state-rosie-chat-bot,high,Crisis Campaign Cable Analytics (OCR/NLP on cables for crisis-training gaps) is retired; Rosie Chat Bot answers HR questions. Unrelated.
reject_rename,State,state-forecasting,state-fa-gov-redactaid,high,Forecasting (statistical projections of COVID/violent events) is retired; FA.gov RedactAid flags sensitive data before publication. Unrelated.
reject_rename,State,state-image-clustering,state-stateinsight,high,Image Clustering (deep-learning image embeddings/hierarchical clustering) is retired; StateInsight summarizes procurement-award documents. Unrelated.
reject_rename,State,state-louvain-community-detection,state-integrated-country-strategy-ics-turbo,high,Louvain Community Detection (social-network node clustering) is retired; ICS Turbo does thematic analysis of Integrated Country Strategy documents. Different problems.
reject_rename,State,state-optical-character-recognition-text-extraction,state-utility-invoices-data-extraction,medium,The 2024 generic OCR text-extraction use case is retired; Utility Invoices Data Extraction is a specific live payment-reconciliation use case. Both use OCR but are different systems with no narrative continuity.
reject_rename,State,state-product-service-code-automation-ml-model,state-ds-5528-promissory-note-automation,high,The 2024 PSC Automation ML model was a retired/cancelled procurement-categorization proof of concept; DS-5528 Promissory Note Automation is a live form-data-extraction use case. Different systems.
reject_rename,State,state-servicenow-ai-powered-virtual-agent-chatbot,state-ai-sharepoint-chatbot,medium,The 2024 ServiceNow Virtual Agent is explicitly retired; the AI SharePoint Chatbot is a distinct embassy-SharePoint post-information chatbot on a different platform. Different systems.
reject_rename,State,state-tailored-integration-logistics-management-system-ilms-user-analytics,state-wha-ex-information-management,high,The 2024 ILMS User Analytics was a cancelled pilot for tailored user experiences; WHA/EX Information Management is a knowledge-management/FAQ chatbot. Unrelated.
reject_rename,State,state-topic-modeling,state-databricks-code-assistant,high,Topic Modeling (clustering text into themes) is retired; Databricks Code Assistant analyzes mobile-plan billing. Unrelated.
reject_rename,TVA,tva-advanced-threat-protection,tva-generation-project-funding-estimates,high,2024 is a cyber threat-protection system; 2025 is generation-project funding estimation. No relationship.
reject_rename,TVA,tva-advanced-threat-protection-2,tva-data-services-business-context-definition,high,2024 is a cyber threat-protection system; 2025 is a data-services business-context definition effort. No relationship.
reject_rename,TVA,tva-ai-driven-adaptive-protection,tva-cobit-and-atad-prediction,high,2024 is real-time cyber threat-indicator exchange/blocking; 2025 'COBIT and ATAD Prediction' is unrelated. Generic 2025 narrative; no bilateral evidence.
reject_rename,TVA,tva-attack-surface-management,tva-get-enhancement,high,2024 is ML-driven external attack-surface discovery; 2025 'GET Enhancement' adds SSL confidence-band plotting to the GET application. Unrelated.
reject_rename,TVA,tva-augmented-email-protection,tva-azure-nuclear-permitting-solution,high,2024 is an AI email-protection service; 2025 is an Azure nuclear-permitting solution. Entirely unrelated.
reject_rename,TVA,tva-extended-threat-detection,tva-environmental-documentation,high,2024 is unsupervised-ML network threat detection; 2025 'Environmental Documentation' is unrelated. No bilateral narrative evidence.
reject_rename,TVA,tva-intrusion-detection-analysis,tva-transmission-analytics,high,2024 is SOC intrusion-detection analysis; 2025 'Transmission analytics' (empty narrative) concerns power-transmission analytics. Unrelated; matcher paired on 'analysis'/'analytics'.
reject_rename,TVA,tva-malware-reverse-engineering,tva-gmet-enhancement,high,2024 is malware reverse-engineering for cyber defense; 2025 'GMET Enhancement' adds model-result filtering/visualization/export. No relationship.
reject_rename,TVA,tva-security-operations-enhancement,tva-cap-enhancement,high,2024 is AI-enriched SOC threat-intelligence; 2025 'CAP Enhancement' has only a generic efficiency narrative and no security content. No bilateral evidence.
reject_rename,TVA,tva-threat-intelligence-feed,tva-specification-intelligence,high,2024 is a cyber threat-intelligence feed; 2025 'Specification Intelligence' is a chat/harmonization tool for engineering specs. Unrelated; matcher paired on the word 'intelligence'.
